sample_id,class_id,action_name,user_id,trial_id,fold_split,unique_frames,retained_frames,single_person_frames,confident_multi_person_frames,ambiguous_frames,retained_segments,retention_rate
train__c32__user7__4-1-2,32,Stand_up,user7,4-1-2,train,7,7,7,0,0,1,1.0
train__c32__user7__4-1-3,32,Stand_up,user7,4-1-3,train,3,3,3,0,0,1,1.0
train__c32__user8__5-1-1,32,Stand_up,user8,5-1-1,train,5,5,5,0,0,1,1.0
train__c32__user8__5-1-2,32,Stand_up,user8,5-1-2,train,5,5,5,0,0,1,1.0
train__c32__user9__5-1-1,32,Stand_up,user9,5-1-1,train,6,6,6,0,0,1,1.0
train__c32__user9__5-1-2,32,Stand_up,user9,5-1-2,train,8,8,8,0,0,1,1.0
train__c32__user9__5-1-3,32,Stand_up,user9,5-1-3,train,7,7,7,0,0,1,1.0
train__c33__user16__5-3-1,33,Lie_down,user16,5-3-1,train,122,122,122,0,0,1,1.0
train__c33__user16__5-3-2,33,Lie_down,user16,5-3-2,train,60,60,60,0,0,1,1.0
train__c33__user16__5-3-3,33,Lie_down,user16,5-3-3,train,38,38,38,0,0,1,1.0
train__c33__user16__6-1-1,33,Lie_down,user16,6-1-1,train,56,56,56,0,0,1,1.0
train__c33__user16__6-1-2,33,Lie_down,user16,6-1-2,train,26,26,26,0,0,1,1.0
train__c33__user16__6-1-3,33,Lie_down,user16,6-1-3,train,29,29,29,0,0,1,1.0
train__c33__user17__2-2-1,33,Lie_down,user17,2-2-1,validation,29,29,29,0,0,1,1.0
train__c33__user17__2-2-2,33,Lie_down,user17,2-2-2,validation,32,32,32,0,0,1,1.0
train__c33__user17__2-2-3,33,Lie_down,user17,2-2-3,validation,19,19,19,0,0,1,1.0
train__c33__user19__3-3-1,33,Lie_down,user19,3-3-1,train,17,17,17,0,0,1,1.0
train__c33__user19__3-3-2,33,Lie_down,user19,3-3-2,train,16,16,16,0,0,1,1.0
train__c33__user19__3-3-3,33,Lie_down,user19,3-3-3,train,7,7,7,0,0,1,1.0
train__c33__user24__2-2-1,33,Lie_down,user24,2-2-1,validation,21,21,21,0,0,1,1.0
train__c33__user24__2-2-2,33,Lie_down,user24,2-2-2,validation,16,16,16,0,0,1,1.0
train__c33__user24__2-2-3,33,Lie_down,user24,2-2-3,validation,8,8,8,0,0,1,1.0
train__c33__user3__2-1-1,33,Lie_down,user3,2-1-1,train,44,44,44,0,0,1,1.0
train__c33__user3__2-1-2,33,Lie_down,user3,2-1-2,train,6,6,6,0,0,1,1.0
train__c33__user3__2-1-3,33,Lie_down,user3,2-1-3,train,30,30,30,0,0,1,1.0
train__c33__user6__5-3-1,33,Lie_down,user6,5-3-1,train,52,52,52,0,0,1,1.0
train__c33__user6__5-3-2,33,Lie_down,user6,5-3-2,train,48,48,48,0,0,1,1.0
train__c33__user6__5-3-3,33,Lie_down,user6,5-3-3,train,29,29,0,29,0,1,1.0
train__c33__user6__6-1-1,33,Lie_down,user6,6-1-1,train,59,59,59,0,0,1,1.0
train__c33__user6__6-1-2,33,Lie_down,user6,6-1-2,train,22,22,21,1,0,1,1.0
train__c33__user6__6-1-3,33,Lie_down,user6,6-1-3,train,32,32,32,0,0,1,1.0
train__c33__user7__2-2-1,33,Lie_down,user7,2-2-1,train,48,48,48,0,0,1,1.0
train__c33__user7__2-2-2,33,Lie_down,user7,2-2-2,train,37,37,37,0,0,1,1.0
train__c33__user7__2-2-3,33,Lie_down,user7,2-2-3,train,28,28,28,0,0,1,1.0
train__c33__user9__3-3-1,33,Lie_down,user9,3-3-1,train,40,40,40,0,0,1,1.0
train__c33__user9__3-3-2,33,Lie_down,user9,3-3-2,train,35,35,35,0,0,1,1.0
train__c33__user9__3-3-3,33,Lie_down,user9,3-3-3,train,27,27,27,0,0,1,1.0
train__c33__user9__6-2-1,33,Lie_down,user9,6-2-1,train,33,33,33,0,0,1,1.0
train__c33__user9__6-2-2,33,Lie_down,user9,6-2-2,train,15,15,15,0,0,1,1.0
train__c33__user9__6-2-3,33,Lie_down,user9,6-2-3,train,27,27,27,0,0,1,1.0
train__c34__user16__4-1-1,34,Sit_down,user16,4-1-1,train,16,16,16,0,0,1,1.0
train__c34__user16__4-1-2,34,Sit_down,user16,4-1-2,train,14,14,14,0,0,1,1.0
train__c34__user16__4-1-3,34,Sit_down,user16,4-1-3,train,9,9,9,0,0,1,1.0
train__c34__user16__7-1-1,34,Sit_down,user16,7-1-1,train,8,8,8,0,0,1,1.0
train__c34__user16__7-1-2,34,Sit_down,user16,7-1-2,train,26,26,26,0,0,1,1.0
train__c34__user16__7-1-3,34,Sit_down,user16,7-1-3,train,13,13,13,0,0,1,1.0
train__c34__user16__7-3-1,34,Sit_down,user16,7-3-1,train,16,16,16,0,0,1,1.0
train__c34__user16__7-3-2,34,Sit_down,user16,7-3-2,train,11,11,11,0,0,1,1.0
train__c34__user16__7-3-3,34,Sit_down,user16,7-3-3,train,10,10,10,0,0,1,1.0
train__c34__user17__1-2-1,34,Sit_down,user17,1-2-1,validation,13,13,13,0,0,1,1.0
train__c34__user17__1-2-2,34,Sit_down,user17,1-2-2,validation,9,9,9,0,0,1,1.0
train__c34__user17__1-2-3,34,Sit_down,user17,1-2-3,validation,9,9,9,0,0,1,1.0
train__c34__user17__2-2-1,34,Sit_down,user17,2-2-1,validation,11,11,11,0,0,1,1.0
train__c34__user17__2-2-2,34,Sit_down,user17,2-2-2,validation,9,9,9,0,0,1,1.0
train__c34__user17__2-2-3,34,Sit_down,user17,2-2-3,validation,9,9,9,0,0,1,1.0
train__c34__user17__4-1-1,34,Sit_down,user17,4-1-1,validation,12,11,11,0,1,2,0.9166666666666666
train__c34__user17__4-1-2,34,Sit_down,user17,4-1-2,validation,7,7,7,0,0,1,1.0
train__c34__user17__4-1-3,34,Sit_down,user17,4-1-3,validation,8,8,8,0,0,1,1.0
train__c34__user17__7-1-1,34,Sit_down,user17,7-1-1,validation,8,0,0,0,8,0,0.0
train__c34__user17__7-1-2,34,Sit_down,user17,7-1-2,validation,7,5,5,0,2,1,0.7142857142857143
train__c34__user17__7-1-3,34,Sit_down,user17,7-1-3,validation,7,0,0,0,7,0,0.0
train__c34__user18__4-1-2,34,Sit_down,user18,4-1-2,train,6,6,6,0,0,1,1.0
train__c34__user18__4-1-3,34,Sit_down,user18,4-1-3,train,7,7,7,0,0,1,1.0
train__c34__user18__5-1-3,34,Sit_down,user18,5-1-3,train,39,39,39,0,0,1,1.0
train__c34__user19__1-2-1,34,Sit_down,user19,1-2-1,train,12,12,12,0,0,1,1.0
train__c34__user19__1-2-2,34,Sit_down,user19,1-2-2,train,13,13,0,13,0,1,1.0
train__c34__user19__1-2-3,34,Sit_down,user19,1-2-3,train,9,9,9,0,0,1,1.0
train__c34__user19__5-3-1,34,Sit_down,user19,5-3-1,train,11,11,11,0,0,1,1.0
train__c34__user19__5-3-2,34,Sit_down,user19,5-3-2,train,9,9,9,0,0,1,1.0
train__c34__user19__5-3-3,34,Sit_down,user19,5-3-3,train,9,9,9,0,0,1,1.0
train__c34__user19__6-1-1,34,Sit_down,user19,6-1-1,train,10,10,10,0,0,1,1.0
train__c34__user19__6-1-2,34,Sit_down,user19,6-1-2,train,7,7,7,0,0,1,1.0
train__c34__user19__6-1-3,34,Sit_down,user19,6-1-3,train,9,9,9,0,0,1,1.0
train__c34__user1__2-2-1,34,Sit_down,user1,2-2-1,train,14,14,14,0,0,1,1.0
train__c34__user1__2-2-2,34,Sit_down,user1,2-2-2,train,17,17,17,0,0,1,1.0
train__c34__user1__2-2-3,34,Sit_down,user1,2-2-3,train,9,9,9,0,0,1,1.0
train__c34__user1__3-2-1,34,Sit_down,user1,3-2-1,train,13,13,13,0,0,1,1.0
train__c34__user1__3-2-2,34,Sit_down,user1,3-2-2,train,14,14,14,0,0,1,1.0
train__c34__user1__3-2-3,34,Sit_down,user1,3-2-3,train,9,9,9,0,0,1,1.0
train__c34__user1__6-2-1,34,Sit_down,user1,6-2-1,train,9,9,9,0,0,1,1.0
train__c34__user1__6-2-2,34,Sit_down,user1,6-2-2,train,15,15,15,0,0,1,1.0
train__c34__user1__6-2-3,34,Sit_down,user1,6-2-3,train,8,8,8,0,0,1,1.0
train__c34__user1__7-1-1,34,Sit_down,user1,7-1-1,train,17,17,17,0,0,1,1.0
train__c34__user1__7-1-2,34,Sit_down,user1,7-1-2,train,20,20,20,0,0,1,1.0
train__c34__user1__7-1-3,34,Sit_down,user1,7-1-3,train,11,11,11,0,0,1,1.0
train__c34__user22__1-2-2,34,Sit_down,user22,1-2-2,train,6,6,6,0,0,1,1.0
train__c34__user22__1-2-3,34,Sit_down,user22,1-2-3,train,8,8,8,0,0,1,1.0
train__c34__user22__4-3-1,34,Sit_down,user22,4-3-1,train,4,4,4,0,0,1,1.0
train__c34__user22__4-3-2,34,Sit_down,user22,4-3-2,train,9,9,9,0,0,1,1.0
train__c34__user22__4-3-3,34,Sit_down,user22,4-3-3,train,9,9,9,0,0,1,1.0
train__c34__user22__5-2-1,34,Sit_down,user22,5-2-1,train,6,6,6,0,0,1,1.0
train__c34__user22__5-2-2,34,Sit_down,user22,5-2-2,train,7,7,7,0,0,1,1.0
train__c34__user22__5-2-3,34,Sit_down,user22,5-2-3,train,6,6,6,0,0,1,1.0
train__c34__user22__6-2-1,34,Sit_down,user22,6-2-1,train,12,12,12,0,0,1,1.0
train__c34__user22__6-2-2,34,Sit_down,user22,6-2-2,train,9,9,9,0,0,1,1.0
train__c34__user22__6-2-3,34,Sit_down,user22,6-2-3,train,12,12,12,0,0,1,1.0
train__c34__user22__7-1-1,34,Sit_down,user22,7-1-1,train,13,13,13,0,0,1,1.0
train__c34__user22__7-1-2,34,Sit_down,user22,7-1-2,train,11,11,11,0,0,1,1.0
train__c34__user22__7-1-3,34,Sit_down,user22,7-1-3,train,10,10,10,0,0,1,1.0
train__c34__user23__3-2-2,34,Sit_down,user23,3-2-2,validation,13,13,13,0,0,1,1.0
train__c34__user23__7-3-1,34,Sit_down,user23,7-3-1,validation,17,17,17,0,0,1,1.0
train__c34__user23__7-3-2,34,Sit_down,user23,7-3-2,validation,28,28,28,0,0,1,1.0
train__c34__user23__7-3-3,34,Sit_down,user23,7-3-3,validation,20,20,20,0,0,1,1.0
train__c34__user24__4-1-1,34,Sit_down,user24,4-1-1,validation,15,15,15,0,0,1,1.0
train__c34__user24__4-1-2,34,Sit_down,user24,4-1-2,validation,11,11,11,0,0,1,1.0
train__c34__user24__4-1-3,34,Sit_down,user24,4-1-3,validation,9,9,9,0,0,1,1.0
train__c34__user24__5-1-1,34,Sit_down,user24,5-1-1,validation,11,11,11,0,0,1,1.0
train__c34__user24__5-1-2,34,Sit_down,user24,5-1-2,validation,10,10,10,0,0,1,1.0
train__c34__user24__5-1-3,34,Sit_down,user24,5-1-3,validation,9,9,9,0,0,1,1.0
train__c34__user24__5-3-1,34,Sit_down,user24,5-3-1,validation,10,10,10,0,0,1,1.0
train__c34__user24__5-3-2,34,Sit_down,user24,5-3-2,validation,11,11,11,0,0,1,1.0
train__c34__user24__5-3-3,34,Sit_down,user24,5-3-3,validation,8,8,8,0,0,1,1.0
train__c34__user24__7-2-1,34,Sit_down,user24,7-2-1,validation,11,11,11,0,0,1,1.0
train__c34__user24__7-2-2,34,Sit_down,user24,7-2-2,validation,9,9,9,0,0,1,1.0
train__c34__user24__7-2-3,34,Sit_down,user24,7-2-3,validation,7,7,7,0,0,1,1.0
train__c34__user2__4-3-1,34,Sit_down,user2,4-3-1,train,12,12,12,0,0,1,1.0
train__c34__user2__4-3-2,34,Sit_down,user2,4-3-2,train,18,18,18,0,0,1,1.0
train__c34__user2__4-3-3,34,Sit_down,user2,4-3-3,train,10,10,10,0,0,1,1.0
train__c34__user2__6-1-1,34,Sit_down,user2,6-1-1,train,16,16,16,0,0,1,1.0
train__c34__user2__6-1-2,34,Sit_down,user2,6-1-2,train,8,8,8,0,0,1,1.0
train__c34__user2__7-1-1,34,Sit_down,user2,7-1-1,train,24,24,24,0,0,1,1.0
train__c34__user2__7-1-2,34,Sit_down,user2,7-1-2,train,16,16,16,0,0,1,1.0
train__c34__user2__7-1-3,34,Sit_down,user2,7-1-3,train,14,14,14,0,0,1,1.0
train__c34__user2__7-3-1,34,Sit_down,user2,7-3-1,train,14,14,14,0,0,1,1.0
train__c34__user2__7-3-2,34,Sit_down,user2,7-3-2,train,8,8,8,0,0,1,1.0
train__c34__user2__7-3-3,34,Sit_down,user2,7-3-3,train,7,7,7,0,0,1,1.0
train__c34__user3__3-2-1,34,Sit_down,user3,3-2-1,train,9,9,9,0,0,1,1.0
train__c34__user3__3-2-2,34,Sit_down,user3,3-2-2,train,4,4,4,0,0,1,1.0
train__c34__user3__3-2-3,34,Sit_down,user3,3-2-3,train,6,6,6,0,0,1,1.0
train__c34__user3__5-2-1,34,Sit_down,user3,5-2-1,train,5,5,5,0,0,1,1.0
train__c34__user3__5-2-2,34,Sit_down,user3,5-2-2,train,5,5,5,0,0,1,1.0
train__c34__user3__5-2-3,34,Sit_down,user3,5-2-3,train,7,7,7,0,0,1,1.0
train__c34__user3__6-2-2,34,Sit_down,user3,6-2-2,train,6,6,6,0,0,1,1.0
train__c34__user4__7-2-1,34,Sit_down,user4,7-2-1,validation,14,14,14,0,0,1,1.0
train__c34__user4__7-2-2,34,Sit_down,user4,7-2-2,validation,16,16,16,0,0,1,1.0
train__c34__user4__7-2-3,34,Sit_down,user4,7-2-3,validation,17,17,17,0,0,1,1.0
train__c34__user5__3-1-1,34,Sit_down,user5,3-1-1,train,23,23,23,0,0,1,1.0
train__c34__user5__3-1-2,34,Sit_down,user5,3-1-2,train,13,13,13,0,0,1,1.0
train__c34__user5__3-1-3,34,Sit_down,user5,3-1-3,train,10,10,10,0,0,1,1.0
train__c34__user5__7-1-1,34,Sit_down,user5,7-1-1,train,14,14,14,0,0,1,1.0
train__c34__user5__7-1-2,34,Sit_down,user5,7-1-2,train,8,8,8,0,0,1,1.0
train__c34__user5__7-1-3,34,Sit_down,user5,7-1-3,train,9,9,9,0,0,1,1.0
train__c34__user6__4-1-1,34,Sit_down,user6,4-1-1,train,11,11,11,0,0,1,1.0
train__c34__user6__4-1-2,34,Sit_down,user6,4-1-2,train,10,10,10,0,0,1,1.0
train__c34__user6__4-1-3,34,Sit_down,user6,4-1-3,train,11,11,11,0,0,1,1.0
train__c34__user6__5-1-2,34,Sit_down,user6,5-1-2,train,87,87,87,0,0,1,1.0
train__c34__user6__5-3-1,34,Sit_down,user6,5-3-1,train,20,20,20,0,0,1,1.0
train__c34__user6__5-3-2,34,Sit_down,user6,5-3-2,train,9,9,9,0,0,1,1.0
train__c34__user6__5-3-3,34,Sit_down,user6,5-3-3,train,9,9,0,9,0,1,1.0
train__c34__user6__7-1-1,34,Sit_down,user6,7-1-1,train,22,22,22,0,0,1,1.0
train__c34__user6__7-1-2,34,Sit_down,user6,7-1-2,train,19,19,19,0,0,1,1.0
train__c34__user6__7-1-3,34,Sit_down,user6,7-1-3,train,10,10,9,1,0,1,1.0
train__c34__user6__7-3-1,34,Sit_down,user6,7-3-1,train,32,32,32,0,0,1,1.0
train__c34__user6__7-3-2,34,Sit_down,user6,7-3-2,train,11,11,11,0,0,1,1.0
train__c34__user6__7-3-3,34,Sit_down,user6,7-3-3,train,12,12,11,1,0,1,1.0
train__c34__user7__1-2-1,34,Sit_down,user7,1-2-1,train,10,10,10,0,0,1,1.0
train__c34__user7__1-2-2,34,Sit_down,user7,1-2-2,train,6,6,6,0,0,1,1.0
train__c34__user7__1-2-3,34,Sit_down,user7,1-2-3,train,11,11,11,0,0,1,1.0
train__c34__user7__2-2-1,34,Sit_down,user7,2-2-1,train,20,20,20,0,0,1,1.0
train__c34__user7__2-2-2,34,Sit_down,user7,2-2-2,train,14,14,14,0,0,1,1.0
train__c34__user7__2-2-3,34,Sit_down,user7,2-2-3,train,16,16,16,0,0,1,1.0
train__c34__user7__4-1-1,34,Sit_down,user7,4-1-1,train,11,11,11,0,0,1,1.0
train__c34__user7__4-1-2,34,Sit_down,user7,4-1-2,train,13,13,13,0,0,1,1.0
train__c34__user7__4-1-3,34,Sit_down,user7,4-1-3,train,15,15,15,0,0,1,1.0
train__c34__user7__5-3-1,34,Sit_down,user7,5-3-1,train,32,32,32,0,0,1,1.0
train__c34__user7__5-3-2,34,Sit_down,user7,5-3-2,train,17,17,17,0,0,1,1.0
train__c34__user7__5-3-3,34,Sit_down,user7,5-3-3,train,7,7,7,0,0,1,1.0
train__c34__user7__6-3-1,34,Sit_down,user7,6-3-1,train,12,12,12,0,0,1,1.0
train__c34__user7__6-3-3,34,Sit_down,user7,6-3-3,train,8,8,2,6,0,1,1.0
train__c34__user7__7-1-1,34,Sit_down,user7,7-1-1,train,14,14,14,0,0,1,1.0
train__c34__user7__7-1-2,34,Sit_down,user7,7-1-2,train,17,17,17,0,0,1,1.0
train__c34__user7__7-1-3,34,Sit_down,user7,7-1-3,train,7,7,2,5,0,1,1.0
train__c34__user8__4-1-1,34,Sit_down,user8,4-1-1,train,7,7,7,0,0,1,1.0
train__c34__user8__4-1-2,34,Sit_down,user8,4-1-2,train,6,6,1,5,0,1,1.0
train__c34__user8__4-1-3,34,Sit_down,user8,4-1-3,train,10,10,10,0,0,1,1.0
train__c34__user8__5-1-1,34,Sit_down,user8,5-1-1,train,11,11,11,0,0,1,1.0
train__c34__user8__5-1-2,34,Sit_down,user8,5-1-2,train,6,6,6,0,0,1,1.0
train__c34__user8__5-1-3,34,Sit_down,user8,5-1-3,train,6,6,6,0,0,1,1.0
train__c34__user9__1-2-1,34,Sit_down,user9,1-2-1,train,7,7,7,0,0,1,1.0
train__c34__user9__1-2-2,34,Sit_down,user9,1-2-2,train,5,5,5,0,0,1,1.0
train__c34__user9__1-2-3,34,Sit_down,user9,1-2-3,train,7,7,7,0,0,1,1.0
train__c34__user9__5-3-1,34,Sit_down,user9,5-3-1,train,11,11,11,0,0,1,1.0
train__c34__user9__5-3-2,34,Sit_down,user9,5-3-2,train,8,8,8,0,0,1,1.0
train__c34__user9__5-3-3,34,Sit_down,user9,5-3-3,train,8,8,8,0,0,1,1.0
train__c34__user9__6-1-1,34,Sit_down,user9,6-1-1,train,10,10,10,0,0,1,1.0
train__c34__user9__6-1-2,34,Sit_down,user9,6-1-2,train,3,3,3,0,0,1,1.0
train__c34__user9__6-1-3,34,Sit_down,user9,6-1-3,train,9,9,9,0,0,1,1.0
train__c35__user16__6-1-1,35,Do_lunges,user16,6-1-1,train,79,79,55,24,0,1,1.0
train__c35__user16__6-1-2,35,Do_lunges,user16,6-1-2,train,26,26,26,0,0,1,1.0
train__c35__user16__6-1-3,35,Do_lunges,user16,6-1-3,train,42,42,42,0,0,1,1.0
train__c35__user18__5-1-1,35,Do_lunges,user18,5-1-1,train,21,21,21,0,0,1,1.0
train__c35__user18__5-1-2,35,Do_lunges,user18,5-1-2,train,38,38,38,0,0,1,1.0
train__c35__user18__5-1-3,35,Do_lunges,user18,5-1-3,train,9,9,9,0,0,1,1.0
train__c35__user1__3-2-1,35,Do_lunges,user1,3-2-1,train,56,56,56,0,0,1,1.0
train__c35__user1__3-2-2,35,Do_lunges,user1,3-2-2,train,44,44,44,0,0,1,1.0
train__c35__user1__3-2-3,35,Do_lunges,user1,3-2-3,train,35,35,35,0,0,1,1.0
train__c35__user20__1-2-1,35,Do_lunges,user20,1-2-1,train,28,28,28,0,0,1,1.0
train__c35__user20__1-2-2,35,Do_lunges,user20,1-2-2,train,16,16,16,0,0,1,1.0
train__c35__user20__1-2-3,35,Do_lunges,user20,1-2-3,train,28,28,28,0,0,1,1.0
train__c35__user23__1-2-1,35,Do_lunges,user23,1-2-1,validation,38,34,34,0,4,1,0.8947368421052632
train__c35__user23__1-2-2,35,Do_lunges,user23,1-2-2,validation,6,6,6,0,0,1,1.0
train__c35__user23__1-2-3,35,Do_lunges,user23,1-2-3,validation,23,23,23,0,0,1,1.0
train__c35__user23__5-3-2,35,Do_lunges,user23,5-3-2,validation,26,26,26,0,0,1,1.0
train__c35__user23__5-3-3,35,Do_lunges,user23,5-3-3,validation,25,25,25,0,0,1,1.0
train__c35__user5__6-1-1,35,Do_lunges,user5,6-1-1,train,68,68,68,0,0,1,1.0
train__c35__user5__6-1-2,35,Do_lunges,user5,6-1-2,train,42,42,42,0,0,1,1.0
train__c35__user5__6-1-3,35,Do_lunges,user5,6-1-3,train,37,37,37,0,0,1,1.0
train__c35__user6__6-1-1,35,Do_lunges,user6,6-1-1,train,50,50,50,0,0,1,1.0
train__c35__user6__6-1-2,35,Do_lunges,user6,6-1-2,train,37,37,37,0,0,1,1.0
train__c35__user6__6-1-3,35,Do_lunges,user6,6-1-3,train,41,41,39,2,0,1,1.0
train__c35__user8__5-1-1,35,Do_lunges,user8,5-1-1,train,59,59,59,0,0,1,1.0
train__c35__user8__5-1-2,35,Do_lunges,user8,5-1-2,train,37,37,37,0,0,1,1.0
train__c35__user8__5-1-3,35,Do_lunges,user8,5-1-3,train,33,33,32,1,0,1,1.0
train__c36__user16__1-1-1,36,Walk,user16,1-1-1,train,43,43,43,0,0,1,1.0
train__c36__user16__1-1-2,36,Walk,user16,1-1-2,train,12,12,12,0,0,1,1.0
train__c36__user16__1-1-3,36,Walk,user16,1-1-3,train,11,11,11,0,0,1,1.0
train__c36__user16__2-3-1,36,Walk,user16,2-3-1,train,28,28,28,0,0,1,1.0
train__c36__user16__2-3-2,36,Walk,user16,2-3-2,train,23,23,23,0,0,1,1.0
train__c36__user16__2-3-3,36,Walk,user16,2-3-3,train,15,15,15,0,0,1,1.0
train__c36__user16__3-1-1,36,Walk,user16,3-1-1,train,5,5,5,0,0,1,1.0
train__c36__user16__3-1-2,36,Walk,user16,3-1-2,train,10,10,10,0,0,1,1.0
train__c36__user16__3-1-3,36,Walk,user16,3-1-3,train,8,8,8,0,0,1,1.0
train__c36__user16__3-3-1,36,Walk,user16,3-3-1,train,18,18,18,0,0,1,1.0
train__c36__user16__3-3-2,36,Walk,user16,3-3-2,train,18,18,18,0,0,1,1.0
train__c36__user16__3-3-3,36,Walk,user16,3-3-3,train,11,11,11,0,0,1,1.0
train__c36__user16__5-2-1,36,Walk,user16,5-2-1,train,21,21,21,0,0,1,1.0
train__c36__user16__5-2-2,36,Walk,user16,5-2-2,train,21,21,21,0,0,1,1.0
train__c36__user16__5-2-3,36,Walk,user16,5-2-3,train,17,17,17,0,0,1,1.0
train__c36__user16__5-3-1,36,Walk,user16,5-3-1,train,48,48,48,0,0,2,1.0
train__c36__user16__5-3-2,36,Walk,user16,5-3-2,train,50,50,50,0,0,2,1.0
train__c36__user16__5-3-3,36,Walk,user16,5-3-3,train,32,32,32,0,0,2,1.0
train__c36__user16__7-3-1,36,Walk,user16,7-3-1,train,38,38,38,0,0,1,1.0
train__c36__user16__7-3-2,36,Walk,user16,7-3-2,train,32,32,32,0,0,1,1.0
train__c36__user16__7-3-3,36,Walk,user16,7-3-3,train,18,18,18,0,0,1,1.0
train__c36__user17__1-2-1,36,Walk,user17,1-2-1,validation,37,37,37,0,0,1,1.0
train__c36__user17__1-2-2,36,Walk,user17,1-2-2,validation,24,24,24,0,0,1,1.0
train__c36__user17__1-2-3,36,Walk,user17,1-2-3,validation,27,27,27,0,0,1,1.0
train__c36__user17__3-2-1,36,Walk,user17,3-2-1,validation,20,20,20,0,0,1,1.0
train__c36__user17__3-2-2,36,Walk,user17,3-2-2,validation,14,14,14,0,0,1,1.0
train__c36__user17__3-2-3,36,Walk,user17,3-2-3,validation,12,12,12,0,0,1,1.0
train__c36__user17__3-3-1,36,Walk,user17,3-3-1,validation,21,21,21,0,0,1,1.0
train__c36__user17__3-3-2,36,Walk,user17,3-3-2,validation,19,19,19,0,0,1,1.0
train__c36__user17__3-3-3,36,Walk,user17,3-3-3,validation,9,9,9,0,0,1,1.0
train__c36__user17__4-1-1,36,Walk,user17,4-1-1,validation,21,21,21,0,0,1,1.0
train__c36__user17__4-1-2,36,Walk,user17,4-1-2,validation,24,24,24,0,0,1,1.0
train__c36__user17__4-1-3,36,Walk,user17,4-1-3,validation,14,14,14,0,0,1,1.0
train__c36__user17__5-2-1,36,Walk,user17,5-2-1,validation,20,20,20,0,0,1,1.0
train__c36__user17__5-2-2,36,Walk,user17,5-2-2,validation,15,15,15,0,0,1,1.0
train__c36__user17__5-2-3,36,Walk,user17,5-2-3,validation,13,13,13,0,0,1,1.0
train__c36__user17__6-1-1,36,Walk,user17,6-1-1,validation,27,27,27,0,0,1,1.0
train__c36__user17__6-1-2,36,Walk,user17,6-1-2,validation,14,14,14,0,0,1,1.0
train__c36__user17__6-1-3,36,Walk,user17,6-1-3,validation,11,11,11,0,0,1,1.0
train__c36__user18__1-2-1,36,Walk,user18,1-2-1,train,26,26,26,0,0,1,1.0
train__c36__user18__1-2-2,36,Walk,user18,1-2-2,train,16,16,16,0,0,1,1.0
train__c36__user18__1-2-3,36,Walk,user18,1-2-3,train,28,28,28,0,0,1,1.0
train__c36__user18__2-2-1,36,Walk,user18,2-2-1,train,25,25,25,0,0,1,1.0
train__c36__user18__2-2-2,36,Walk,user18,2-2-2,train,21,21,21,0,0,1,1.0
train__c36__user18__2-2-3,36,Walk,user18,2-2-3,train,15,15,15,0,0,1,1.0
train__c36__user18__3-3-1,36,Walk,user18,3-3-1,train,25,25,25,0,0,1,1.0
train__c36__user18__3-3-2,36,Walk,user18,3-3-2,train,18,18,18,0,0,1,1.0
train__c36__user18__3-3-3,36,Walk,user18,3-3-3,train,25,25,25,0,0,1,1.0
train__c36__user18__4-2-1,36,Walk,user18,4-2-1,train,24,24,24,0,0,1,1.0
train__c36__user18__4-2-2,36,Walk,user18,4-2-2,train,20,20,20,0,0,1,1.0
train__c36__user18__4-2-3,36,Walk,user18,4-2-3,train,24,24,24,0,0,1,1.0
train__c36__user18__6-2-1,36,Walk,user18,6-2-1,train,22,22,21,1,0,1,1.0
train__c36__user18__6-2-2,36,Walk,user18,6-2-2,train,15,15,15,0,0,1,1.0
train__c36__user18__6-2-3,36,Walk,user18,6-2-3,train,16,16,16,0,0,1,1.0
train__c36__user19__1-2-1,36,Walk,user19,1-2-1,train,14,14,3,11,0,1,1.0
train__c36__user19__1-2-2,36,Walk,user19,1-2-2,train,6,6,0,6,0,1,1.0
train__c36__user19__1-2-3,36,Walk,user19,1-2-3,train,10,10,10,0,0,1,1.0
train__c36__user19__2-2-1,36,Walk,user19,2-2-1,train,23,23,23,0,0,1,1.0
train__c36__user19__2-2-2,36,Walk,user19,2-2-2,train,13,13,13,0,0,1,1.0
train__c36__user19__2-2-3,36,Walk,user19,2-2-3,train,12,12,12,0,0,1,1.0
train__c36__user19__2-3-1,36,Walk,user19,2-3-1,train,16,16,16,0,0,1,1.0
train__c36__user19__2-3-2,36,Walk,user19,2-3-2,train,15,15,15,0,0,1,1.0
train__c36__user19__2-3-3,36,Walk,user19,2-3-3,train,10,10,10,0,0,1,1.0
train__c36__user19__3-2-1,36,Walk,user19,3-2-1,train,18,18,18,0,0,1,1.0
train__c36__user19__3-2-2,36,Walk,user19,3-2-2,train,14,14,14,0,0,1,1.0
train__c36__user19__3-2-3,36,Walk,user19,3-2-3,train,8,8,8,0,0,1,1.0
train__c36__user19__3-3-1,36,Walk,user19,3-3-1,train,7,7,7,0,0,1,1.0
train__c36__user19__3-3-2,36,Walk,user19,3-3-2,train,5,5,5,0,0,1,1.0
train__c36__user19__4-2-1,36,Walk,user19,4-2-1,train,17,17,17,0,0,1,1.0
train__c36__user19__4-2-2,36,Walk,user19,4-2-2,train,10,10,10,0,0,1,1.0
train__c36__user19__4-2-3,36,Walk,user19,4-2-3,train,7,7,7,0,0,1,1.0
train__c36__user19__4-3-1,36,Walk,user19,4-3-1,train,12,12,12,0,0,1,1.0
