sample_id,class_id,action_name,user_id,trial_id,fold_split,manifest_has_skeleton_path,trial_directory_exists,json_frames,valid_frames,invalid_frames,unique_frame_ids,duplicate_frame_ids,duplicate_frame_ids_exact,missing_frame_id_slots,empty_frames,malformed_frames,multi_person_frames,frames_with_nonfinite_points,unique_multi_person_frames,multi_person_runs,longest_multi_person_run,isolated_multi_person_frames,multi_person_unique_rate,frames_with_nonpositive_scores,frames_with_whole_zero_joint,parsed_filenames,frame_ids_strictly_increasing,timestamps_strictly_increasing,mean_raw_joint_motion,p95_raw_joint_motion
train__c34__user7__2-2-2,34,Sit_down,user7,2-2-2,train,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.043669647755114595,0.15494902529797747
train__c34__user7__2-2-3,34,Sit_down,user7,2-2-3,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.0408570156394161,0.1325991673779185
train__c34__user7__4-1-1,34,Sit_down,user7,4-1-1,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.11433129473503757,0.4189719189771603
train__c34__user7__4-1-2,34,Sit_down,user7,4-1-2,train,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.07128245102452305,0.1687712688922111
train__c34__user7__4-1-3,34,Sit_down,user7,4-1-3,train,True,True,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15,True,True,0.060102649921891495,0.16625722334609586
train__c34__user7__5-3-1,34,Sit_down,user7,5-3-1,train,True,True,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,True,True,0.021380882270834834,0.0648178963542811
train__c34__user7__5-3-2,34,Sit_down,user7,5-3-2,train,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.04517884308533761,0.110568194024279
train__c34__user7__5-3-3,34,Sit_down,user7,5-3-3,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.054714209573805135,0.11678418644803358
train__c34__user7__6-3-1,34,Sit_down,user7,6-3-1,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.05606382042460328,0.1374447524449051
train__c34__user7__6-3-3,34,Sit_down,user7,6-3-3,train,True,True,8,8,0,8,0,0,0,0,0,6,0,6,1,6,0,0.75,0,0,8,True,True,0.07563949826855276,0.17808494409294287
train__c34__user7__7-1-1,34,Sit_down,user7,7-1-1,train,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.02858624977446207,0.06321875236108475
train__c34__user7__7-1-2,34,Sit_down,user7,7-1-2,train,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.0439891721522533,0.0988532083999554
train__c34__user7__7-1-3,34,Sit_down,user7,7-1-3,train,True,True,7,7,0,7,0,0,0,0,0,5,0,5,1,5,0,0.7142857142857143,0,0,7,True,True,0.047978985599340135,0.08713943059011038
train__c34__user8__4-1-1,34,Sit_down,user8,4-1-1,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.04086502804672339,0.10141537435909301
train__c34__user8__4-1-2,34,Sit_down,user8,4-1-2,train,True,True,6,6,0,6,0,0,0,0,0,5,0,5,1,5,0,0.8333333333333334,0,0,6,True,True,0.09143582767927495,0.22282402983004823
train__c34__user8__4-1-3,34,Sit_down,user8,4-1-3,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.08364666277809941,0.2659802045586128
train__c34__user8__5-1-1,34,Sit_down,user8,5-1-1,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.03383248239092525,0.08465998080518249
train__c34__user8__5-1-2,34,Sit_down,user8,5-1-2,train,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.035958383403005514,0.07694719535554566
train__c34__user8__5-1-3,34,Sit_down,user8,5-1-3,train,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.04920302573599723,0.11457967059175024
train__c34__user9__1-2-1,34,Sit_down,user9,1-2-1,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.05044774613802982,0.10678335532898751
train__c34__user9__1-2-2,34,Sit_down,user9,1-2-2,train,True,True,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,True,True,0.20923231534154324,0.5985361249539147
train__c34__user9__1-2-3,34,Sit_down,user9,1-2-3,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.16810898521933582,0.4130022860867314
train__c34__user9__5-3-1,34,Sit_down,user9,5-3-1,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.09414032062312422,0.357993064394188
train__c34__user9__5-3-2,34,Sit_down,user9,5-3-2,train,True,True,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,True,True,0.06886972462811967,0.20638237195672152
train__c34__user9__5-3-3,34,Sit_down,user9,5-3-3,train,True,True,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,True,True,0.08196546834957574,0.14890578376679073
train__c34__user9__6-1-1,34,Sit_down,user9,6-1-1,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.025669543081034855,0.05498993245429786
train__c34__user9__6-1-2,34,Sit_down,user9,6-1-2,train,True,True,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,True,True,0.043741501932541664,0.08392773741732999
train__c34__user9__6-1-3,34,Sit_down,user9,6-1-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.04291050338981635,0.08779169381238053
train__c34__user16__4-1-1,34,Sit_down,user16,4-1-1,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.053745691388505955,0.1034186748699746
train__c34__user16__4-1-2,34,Sit_down,user16,4-1-2,train,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.05704348573772857,0.16819311973344808
train__c34__user16__4-1-3,34,Sit_down,user16,4-1-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.098886608570078,0.21556052965465636
train__c34__user16__7-1-1,34,Sit_down,user16,7-1-1,train,True,True,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,True,True,0.07071848036844652,0.1763781520160276
train__c34__user16__7-1-2,34,Sit_down,user16,7-1-2,train,True,True,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26,True,True,0.03887396500548495,0.12686678396813417
train__c34__user16__7-1-3,34,Sit_down,user16,7-1-3,train,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.07167717122171162,0.19274874192238708
train__c34__user16__7-3-1,34,Sit_down,user16,7-3-1,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.056967994126160576,0.16602806509034948
train__c34__user16__7-3-2,34,Sit_down,user16,7-3-2,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.09699646414303474,0.25161320478071414
train__c34__user16__7-3-3,34,Sit_down,user16,7-3-3,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.09410051061661785,0.19850255177265316
train__c34__user17__1-2-1,34,Sit_down,user17,1-2-1,validation,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.06480708277017028,0.13192259591740377
train__c34__user17__1-2-2,34,Sit_down,user17,1-2-2,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.07905527293955089,0.18312409182666511
train__c34__user17__1-2-3,34,Sit_down,user17,1-2-3,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.08207549386303299,0.16089695773202264
train__c34__user17__2-2-1,34,Sit_down,user17,2-2-1,validation,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.09198270888646773,0.18259014268119617
train__c34__user17__2-2-2,34,Sit_down,user17,2-2-2,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.11218477616986594,0.20580886702881113
train__c34__user17__2-2-3,34,Sit_down,user17,2-2-3,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.11802258555547439,0.22417596082896069
train__c34__user17__4-1-1,34,Sit_down,user17,4-1-1,validation,True,True,12,12,0,12,0,0,0,0,0,1,0,1,1,1,1,0.08333333333333333,0,0,12,True,True,0.056465258303372776,0.14750995225188354
train__c34__user17__4-1-2,34,Sit_down,user17,4-1-2,validation,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.0562733212491379,0.11503335729277346
train__c34__user17__4-1-3,34,Sit_down,user17,4-1-3,validation,True,True,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,True,True,0.053059538611849116,0.11328688019066885
train__c34__user17__7-1-1,34,Sit_down,user17,7-1-1,validation,True,True,8,8,0,8,0,0,0,0,0,8,0,8,1,8,0,1.0,0,0,8,True,True,0.09979500096098838,0.18265457369761415
train__c34__user17__7-1-2,34,Sit_down,user17,7-1-2,validation,True,True,7,7,0,7,0,0,0,0,0,2,0,2,1,2,0,0.2857142857142857,0,0,7,True,True,0.07657015262074753,0.1852289418866194
train__c34__user17__7-1-3,34,Sit_down,user17,7-1-3,validation,True,True,7,7,0,7,0,0,0,0,0,7,0,7,1,7,0,1.0,0,0,7,True,True,0.08887139902264884,0.18561489559561697
train__c34__user18__4-1-2,34,Sit_down,user18,4-1-2,train,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.043551331917517457,0.10987805979181203
train__c34__user18__4-1-3,34,Sit_down,user18,4-1-3,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.08487905588658529,0.17168986742203082
train__c34__user18__5-1-3,34,Sit_down,user18,5-1-3,train,True,True,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39,True,True,0.0421696476383489,0.14663832588862075
train__c34__user19__1-2-1,34,Sit_down,user19,1-2-1,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.12088492740248333,0.2646476304504114
train__c34__user19__1-2-2,34,Sit_down,user19,1-2-2,train,True,True,13,13,0,13,0,0,0,0,0,13,0,13,1,13,0,1.0,0,0,13,True,True,0.09897290618100975,0.2082396671113436
train__c34__user19__1-2-3,34,Sit_down,user19,1-2-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.09950310087127419,0.2509364028477588
train__c34__user19__5-3-1,34,Sit_down,user19,5-3-1,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.11967434879551643,0.2773147597370178
train__c34__user19__5-3-2,34,Sit_down,user19,5-3-2,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.1067984010241005,0.28137559016289365
train__c34__user19__5-3-3,34,Sit_down,user19,5-3-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.12403430233492536,0.37553342448326843
train__c34__user19__6-1-1,34,Sit_down,user19,6-1-1,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.09375282042254099,0.17051395170717037
train__c34__user19__6-1-2,34,Sit_down,user19,6-1-2,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.16342697392792355,0.3306168031676637
train__c34__user19__6-1-3,34,Sit_down,user19,6-1-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.11146532032797543,0.31261502898063337
train__c34__user22__1-2-2,34,Sit_down,user22,1-2-2,train,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.1404412358973111,0.2960949951746303
train__c34__user22__1-2-3,34,Sit_down,user22,1-2-3,train,True,True,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,True,True,0.12239807271494028,0.3077427700603378
train__c34__user22__4-3-1,34,Sit_down,user22,4-3-1,train,True,True,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4,True,True,0.024743775491087625,0.04097072424428856
train__c34__user22__4-3-2,34,Sit_down,user22,4-3-2,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.06786923515144155,0.3343410129801845
train__c34__user22__4-3-3,34,Sit_down,user22,4-3-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.022047421606811588,0.055277005195841666
train__c34__user22__5-2-1,34,Sit_down,user22,5-2-1,train,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.01638515962811955,0.037396107200700184
train__c34__user22__5-2-2,34,Sit_down,user22,5-2-2,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.012992191630371437,0.03498361644915244
train__c34__user22__5-2-3,34,Sit_down,user22,5-2-3,train,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.08105497912790569,0.19310850563027396
train__c34__user22__6-2-1,34,Sit_down,user22,6-2-1,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.05165896599236196,0.10789513166097654
train__c34__user22__6-2-2,34,Sit_down,user22,6-2-2,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.06736610945294143,0.11944255930366059
train__c34__user22__6-2-3,34,Sit_down,user22,6-2-3,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.029095647599513,0.0993771215441328
train__c34__user22__7-1-1,34,Sit_down,user22,7-1-1,train,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.012452255979145692,0.024064719870517157
train__c34__user22__7-1-2,34,Sit_down,user22,7-1-2,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.017978402710012557,0.04113587063842
train__c34__user22__7-1-3,34,Sit_down,user22,7-1-3,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.018483713171865302,0.07384776677257869
train__c34__user23__3-2-2,34,Sit_down,user23,3-2-2,validation,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.06971177947600417,0.1839059484111901
train__c34__user23__7-3-1,34,Sit_down,user23,7-3-1,validation,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.04531167199598074,0.09089430609085851
train__c34__user23__7-3-2,34,Sit_down,user23,7-3-2,validation,True,True,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,True,True,0.052442659127806525,0.13404695009810794
train__c34__user23__7-3-3,34,Sit_down,user23,7-3-3,validation,True,True,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20,True,True,0.07079477101752249,0.15002241684905795
train__c34__user24__4-1-1,34,Sit_down,user24,4-1-1,validation,True,True,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15,True,True,0.07940102078424281,0.1885796869013728
train__c34__user24__4-1-2,34,Sit_down,user24,4-1-2,validation,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.12159592682790481,0.24095940131095006
train__c34__user24__4-1-3,34,Sit_down,user24,4-1-3,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.11757098763578452,0.2894448748356671
train__c34__user24__5-1-1,34,Sit_down,user24,5-1-1,validation,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.04308160400945699,0.08023044870998047
train__c34__user24__5-1-2,34,Sit_down,user24,5-1-2,validation,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.03958494107093484,0.07679063242290468
train__c34__user24__5-1-3,34,Sit_down,user24,5-1-3,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.04928278258195388,0.08722943895113051
train__c34__user24__5-3-1,34,Sit_down,user24,5-3-1,validation,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.03654436334418143,0.07119020844488005
train__c34__user24__5-3-2,34,Sit_down,user24,5-3-2,validation,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.038415673092575806,0.0726684586211231
train__c34__user24__5-3-3,34,Sit_down,user24,5-3-3,validation,True,True,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,True,True,0.045451750641339585,0.10917168548609867
train__c34__user24__7-2-1,34,Sit_down,user24,7-2-1,validation,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.0323979542097131,0.06989240133761052
train__c34__user24__7-2-2,34,Sit_down,user24,7-2-2,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.03196337993328182,0.06130580400384868
train__c34__user24__7-2-3,34,Sit_down,user24,7-2-3,validation,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.03362811295367026,0.06678499362360943
train__c35__user1__3-2-1,35,Do_lunges,user1,3-2-1,train,True,True,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56,True,True,0.025057602598269266,0.07355473279865372
train__c35__user1__3-2-2,35,Do_lunges,user1,3-2-2,train,True,True,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44,True,True,0.02783431363094908,0.06022902720140588
train__c35__user1__3-2-3,35,Do_lunges,user1,3-2-3,train,True,True,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,True,True,0.04589276239254133,0.09162312837295235
train__c35__user5__6-1-1,35,Do_lunges,user5,6-1-1,train,True,True,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,68,True,True,0.01684310108460336,0.040863361515490505
train__c35__user5__6-1-2,35,Do_lunges,user5,6-1-2,train,True,True,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42,True,True,0.020985984401726658,0.05591130068825959
train__c35__user5__6-1-3,35,Do_lunges,user5,6-1-3,train,True,True,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,37,True,True,0.02818617392134796,0.07685144942163431
train__c35__user6__6-1-1,35,Do_lunges,user6,6-1-1,train,True,True,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,50,True,True,0.07377371584296655,0.24300016442492603
train__c35__user6__6-1-2,35,Do_lunges,user6,6-1-2,train,True,True,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,37,True,True,0.08220335151755898,0.21311055515471505
train__c35__user6__6-1-3,35,Do_lunges,user6,6-1-3,train,True,True,41,41,0,41,0,0,0,0,0,2,0,2,1,2,0,0.04878048780487805,0,0,41,True,True,0.03496678315475333,0.10044031575249424
train__c35__user8__5-1-1,35,Do_lunges,user8,5-1-1,train,True,True,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,59,True,True,0.019420243282581864,0.05352882453654693
train__c35__user8__5-1-2,35,Do_lunges,user8,5-1-2,train,True,True,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,37,True,True,0.023728413018404126,0.07594240005313321
train__c35__user8__5-1-3,35,Do_lunges,user8,5-1-3,train,True,True,33,33,0,33,0,0,0,0,0,1,0,1,1,1,1,0.030303030303030304,0,0,33,True,True,0.039935796469456816,0.13867451599657837
train__c35__user16__6-1-1,35,Do_lunges,user16,6-1-1,train,True,True,79,79,0,79,0,0,0,0,0,24,0,24,1,24,0,0.3037974683544304,0,0,79,True,True,0.02780884201000988,0.07071338254725507
train__c35__user16__6-1-2,35,Do_lunges,user16,6-1-2,train,True,True,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26,True,True,0.06187489128405691,0.282760637526342
train__c35__user16__6-1-3,35,Do_lunges,user16,6-1-3,train,True,True,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42,True,True,0.027581569277483325,0.06802937150869173
train__c35__user18__5-1-1,35,Do_lunges,user18,5-1-1,train,True,True,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,True,True,0.019562067402969043,0.04056122739678086
train__c35__user18__5-1-2,35,Do_lunges,user18,5-1-2,train,True,True,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,38,True,True,0.013875052576289501,0.038761599028264274
train__c35__user18__5-1-3,35,Do_lunges,user18,5-1-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.030245872896585823,0.06501145382966306
train__c35__user20__1-2-1,35,Do_lunges,user20,1-2-1,train,True,True,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,True,True,0.012222559855578857,0.029047021938982467
train__c35__user20__1-2-2,35,Do_lunges,user20,1-2-2,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.055585321598442344,0.14438749251696564
train__c35__user20__1-2-3,35,Do_lunges,user20,1-2-3,train,True,True,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,True,True,0.05144966314652029,0.12751443303651744
train__c35__user23__1-2-1,35,Do_lunges,user23,1-2-1,validation,True,True,38,38,0,38,0,0,0,0,0,4,0,4,1,4,0,0.10526315789473684,0,0,38,True,True,0.026139868676835633,0.06267864706120026
train__c35__user23__1-2-2,35,Do_lunges,user23,1-2-2,validation,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.050413746124261805,0.11252284747206243
train__c35__user23__1-2-3,35,Do_lunges,user23,1-2-3,validation,True,True,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23,True,True,0.04330538386151644,0.09610745182798754
train__c35__user23__5-3-1,35,Do_lunges,user23,5-3-1,validation,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,True,True,,
train__c35__user23__5-3-2,35,Do_lunges,user23,5-3-2,validation,True,True,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26,True,True,0.0438521910621894,0.0811447236096954
train__c35__user23__5-3-3,35,Do_lunges,user23,5-3-3,validation,True,True,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,True,True,0.031360601130841916,0.07401793188906346
train__c36__user1__1-2-1,36,Walk,user1,1-2-1,train,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.1265699658180199,0.3711332836430208
train__c36__user1__1-2-2,36,Walk,user1,1-2-2,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.08944971680972975,0.29080654825729985
train__c36__user1__2-1-1,36,Walk,user1,2-1-1,train,True,True,34,34,0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0,0,34,False,True,0.02622038049034707,0.0564636981233437
train__c36__user1__2-1-2,36,Walk,user1,2-1-2,train,True,True,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,True,True,0.12609361143873357,0.382512722860555
train__c36__user1__2-1-3,36,Walk,user1,2-1-3,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.15752541421541982,0.48305999763556856
train__c36__user1__2-2-1,36,Walk,user1,2-2-1,train,True,True,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,47,True,True,0.033229354096599245,0.08828848548119454
train__c36__user1__2-2-2,36,Walk,user1,2-2-2,train,True,True,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,52,True,True,0.0353183224716539,0.09683507438411235
train__c36__user1__2-2-3,36,Walk,user1,2-2-3,train,True,True,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20,True,True,0.07396364236375984,0.19771594826568478
train__c36__user1__3-2-1,36,Walk,user1,3-2-1,train,True,True,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,True,True,0.036636272213662974,0.10158289514904906
train__c36__user1__3-2-2,36,Walk,user1,3-2-2,train,True,True,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36,True,True,0.041851989878791636,0.11417589242993349
train__c36__user1__3-2-3,36,Walk,user1,3-2-3,train,True,True,14,14,0,14,0,0,0,0,0,1,0,1,1,1,1,0.07142857142857142,0,0,14,True,True,0.0644305250506332,0.16672729333562436
train__c36__user1__6-1-1,36,Walk,user1,6-1-1,train,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.11065352337939709,0.3634416738803472
train__c36__user1__6-1-2,36,Walk,user1,6-1-2,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.14169822746060154,0.4261959669415636
train__c36__user1__6-1-3,36,Walk,user1,6-1-3,train,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.24655737779620507,0.6278646016139773
train__c36__user1__6-2-1,36,Walk,user1,6-2-1,train,True,True,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30,True,True,0.04102249561603024,0.1043737912485408
train__c36__user1__6-2-2,36,Walk,user1,6-2-2,train,True,True,24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,24,True,True,0.04522225771262285,0.1307420737281092
train__c36__user1__6-2-3,36,Walk,user1,6-2-3,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.055260769737365684,0.14692755164197308
train__c36__user2__1-2-1,36,Walk,user2,1-2-1,train,True,True,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,43,True,True,0.0800477530897204,0.4115000969133253
train__c36__user2__1-2-2,36,Walk,user2,1-2-2,train,True,True,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,True,True,0.11943236602606615,0.5744214923383586
train__c36__user2__1-2-3,36,Walk,user2,1-2-3,train,True,True,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27,True,True,0.14804331157032802,0.5895379861085718
