sample_id,true_class_id,true_action,base_prediction,base_prediction_action,base_confidence,final_prediction,final_prediction_action,final_confidence,outcome,selected_view_weights,two_hand_roi_valid,hand_head_roi_valid,valid_keypoint_pattern
train__c34__user24__4-1-2,34,Sit_down,34,Sit_down,0.994729059511211,34,Sit_down,0.9949637010594767,retained_correct,"{""global_context"": 0.9999980926513672, ""left_interaction"": 3.2931639411386143e-07, ""right_interaction"": 3.9863078365504573e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1690605209547689e-06}",True,False,L11_R01|L11_R11|padding
train__c34__user24__4-1-3,34,Sit_down,34,Sit_down,0.9741199827854627,34,Sit_down,0.9755153273645325,retained_correct,"{""global_context"": 0.9979943169487847, ""left_interaction"": 0.001998506486415863, ""right_interaction"": 7.209003443777975e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.1180747766224212e-14}",True,False,L11_R11|padding
train__c34__user24__5-1-1,34,Sit_down,15,Wipe_windows_and_tables,0.8352758574409778,15,Wipe_windows_and_tables,0.8639475231329466,unchanged_wrong,"{""global_context"": 0.7563658627596769, ""left_interaction"": 0.23967823115262119, ""right_interaction"": 0.0038702901114117017, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.56916250830347e-05}",True,False,L11_R11|padding
train__c34__user24__5-1-2,34,Sit_down,34,Sit_down,0.994340256109166,34,Sit_down,0.9946089958314097,retained_correct,"{""global_context"": 0.9167962074279785, ""left_interaction"": 0.02507369816303253, ""right_interaction"": 0.05813003182411194, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.0361437097781166e-08}",True,False,L11_R11|padding
train__c34__user24__5-1-3,34,Sit_down,34,Sit_down,0.7891491999083653,34,Sit_down,0.8004126557346355,retained_correct,"{""global_context"": 0.7903931935628256, ""left_interaction"": 0.20518464512295193, ""right_interaction"": 0.004422062800990211, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.241270966711454e-08}",True,False,L11_R11|padding
train__c34__user24__5-3-1,34,Sit_down,34,Sit_down,0.9920124343814194,34,Sit_down,0.9925814473356919,retained_correct,"{""global_context"": 0.5707094669342041, ""left_interaction"": 0.24666366577148438, ""right_interaction"": 0.15536667108535768, ""hand_head_union"": 0.02726018726825714, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c34__user24__5-3-2,34,Sit_down,34,Sit_down,0.9949720026262265,34,Sit_down,0.9952770662875627,retained_correct,"{""global_context"": 0.879473252729936, ""left_interaction"": 0.09883959726853804, ""right_interaction"": 0.02094328674403104, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00074388019063256}",True,False,L11_R11|padding
train__c34__user24__5-3-3,34,Sit_down,15,Wipe_windows_and_tables,0.3627880425260868,15,Wipe_windows_and_tables,0.37094241118292093,unchanged_wrong,"{""global_context"": 0.25173071026802063, ""left_interaction"": 0.6690614819526672, ""right_interaction"": 0.07919098436832428, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.685154165897984e-05}",True,False,L11_R11|padding
train__c34__user24__7-2-1,34,Sit_down,34,Sit_down,0.9931480586625341,34,Sit_down,0.9939435035914743,retained_correct,"{""global_context"": 0.7053474946455522, ""left_interaction"": 0.2220898758281361, ""right_interaction"": 0.07256260243329135, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.24392432108053e-10}",True,False,L11_R11|padding
train__c34__user24__7-2-2,34,Sit_down,34,Sit_down,0.9928361284881329,34,Sit_down,0.9933145525380236,retained_correct,"{""global_context"": 0.988302018907335, ""left_interaction"": 0.00684527928630511, ""right_interaction"": 0.004818434516588847, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.431909782294598e-05}",True,False,L11_R11|padding
train__c34__user24__7-2-3,34,Sit_down,34,Sit_down,0.9871088763104892,34,Sit_down,0.9879345612396019,retained_correct,"{""global_context"": 0.9074127333504813, ""left_interaction"": 0.009982411350522722, ""right_interaction"": 0.05252792154039655, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.030076914599963596}",True,False,L11_R11|padding
train__c34__user4__7-2-1,34,Sit_down,29,Do_squats,0.5404996700372985,29,Do_squats,0.5415180613386775,unchanged_wrong,"{""global_context"": 0.6123808452061245, ""left_interaction"": 0.2650292090007237, ""right_interaction"": 0.04046681097575596, ""hand_head_union"": 0.08212313481739589, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c34__user4__7-2-2,34,Sit_down,29,Do_squats,0.4717687542341664,29,Do_squats,0.47776259601995713,unchanged_wrong,"{""global_context"": 0.6317310929298401, ""left_interaction"": 0.007721593137830496, ""right_interaction"": 0.33886775374412537, ""hand_head_union"": 0.02167954482138157, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c34__user4__7-2-3,34,Sit_down,29,Do_squats,0.5666892317405174,29,Do_squats,0.5678778991387105,unchanged_wrong,"{""global_context"": 0.5975100012386546, ""left_interaction"": 0.1645232929902918, ""right_interaction"": 0.23723433999454274, ""hand_head_union"": 0.0007323389325071784, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c35__user23__1-2-1,35,Do_lunges,34,Sit_down,0.6574857352693019,34,Sit_down,0.6720679888469144,unchanged_wrong,"{""global_context"": 0.9349868172093442, ""left_interaction"": 0.021217189337077894, ""right_interaction"": 0.03474851031052439, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.009047392951814752}",True,False,L11_R11|padding
train__c35__user23__1-2-2,35,Do_lunges,34,Sit_down,0.8540014561436632,34,Sit_down,0.8711291832366327,unchanged_wrong,"{""global_context"": 0.9969747066497803, ""left_interaction"": 0.0003156751627102494, ""right_interaction"": 0.0026550712063908577, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.4457506242518626e-05}",True,False,L11_R11|padding
train__c35__user23__1-2-3,35,Do_lunges,13,Mop_the_floor,0.3839589586417956,13,Mop_the_floor,0.3886136450865955,unchanged_wrong,"{""global_context"": 0.8244795591934867, ""left_interaction"": 0.12197721522787343, ""right_interaction"": 0.04169338941574097, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.011849829684133116}",True,False,L11_R11|padding
train__c35__user23__5-3-2,35,Do_lunges,33,Lie_down,0.3837837370302826,33,Lie_down,0.3797544823314105,unchanged_wrong,"{""global_context"": 1.0, ""left_interaction"": 0.0, ""right_interaction"": 0.0, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|padding
train__c35__user23__5-3-3,35,Do_lunges,34,Sit_down,0.9944693022959119,34,Sit_down,0.9948835673862311,unchanged_wrong,"{""global_context"": 0.837481689453125, ""left_interaction"": 0.1023686695098877, ""right_interaction"": 0.060113844871520994, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.581093391403556e-05}",True,False,L11_R11|padding
train__c36__user17__1-2-1,36,Walk,36,Walk,0.9978830164575584,36,Walk,0.9979913150310851,retained_correct,"{""global_context"": 0.41984467893033417, ""left_interaction"": 0.30589436195992137, ""right_interaction"": 0.24797274615313555, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.026288135631664378}",True,False,L00_R11|L10_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user17__1-2-2,36,Walk,36,Walk,0.9982170583864609,36,Walk,0.9982952864212836,retained_correct,"{""global_context"": 0.3069600860277812, ""left_interaction"": 0.23073635498682657, ""right_interaction"": 0.46144358317057294, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0008599815579752127}",True,False,L10_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user17__1-2-3,36,Walk,36,Walk,0.9986134020185291,36,Walk,0.9987480266523847,retained_correct,"{""global_context"": 0.5455927318996854, ""left_interaction"": 0.36682266659206814, ""right_interaction"": 0.08675303282561125, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0008316020722742434}",True,False,L11_R00|L11_R10|L11_R11|padding
train__c36__user17__3-2-1,36,Walk,36,Walk,0.9988973233120458,36,Walk,0.9990335323923081,retained_correct,"{""global_context"": 0.7789976596832275, ""left_interaction"": 0.21621990203857422, ""right_interaction"": 0.004782453179359436, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R10|L11_R11|padding
train__c36__user17__3-2-2,36,Walk,36,Walk,0.9986922418576419,36,Walk,0.9990113893777411,retained_correct,"{""global_context"": 0.7134286335536412, ""left_interaction"": 0.28656424794878277, ""right_interaction"": 7.16301760153978e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R10|L11_R10|L11_R11|padding
train__c36__user17__3-2-3,36,Walk,36,Walk,0.9988683481214119,36,Walk,0.9990532838507747,retained_correct,"{""global_context"": 0.998782237370809, ""left_interaction"": 0.0012062884246309598, ""right_interaction"": 2.1625764929922298e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.299496014136821e-06}",True,False,L00_R00|L10_R00|L10_R10|L11_R11|padding
train__c36__user17__3-3-1,36,Walk,36,Walk,0.9990237313732726,36,Walk,0.9991720921042817,retained_correct,"{""global_context"": 0.953390393938337, ""left_interaction"": 0.04448987472625006, ""right_interaction"": 0.0021197347059136347, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R11|L11_R00|padding
train__c36__user17__3-3-2,36,Walk,36,Walk,0.9988143790117628,36,Walk,0.9990064734383052,retained_correct,"{""global_context"": 0.8658428192138672, ""left_interaction"": 0.08175136541065417, ""right_interaction"": 0.00016116794492853316, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.052244754214035835}",True,False,L11_R00|L11_R01|L11_R10|L11_R11|padding
train__c36__user17__3-3-3,36,Walk,36,Walk,0.9987815033695774,36,Walk,0.9989716575764496,retained_correct,"{""global_context"": 0.8136149512396919, ""left_interaction"": 0.1863849957784017, ""right_interaction"": 0.0, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R00|padding
train__c36__user17__4-1-1,36,Walk,36,Walk,0.9987016604954078,36,Walk,0.9987864733377805,retained_correct,"{""global_context"": 0.9966268085298085, ""left_interaction"": 0.00331315149863561, ""right_interaction"": 6.0021489237745605e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c36__user17__4-1-2,36,Walk,36,Walk,0.998806275600814,36,Walk,0.9989188267317632,retained_correct,"{""global_context"": 0.9980768362681071, ""left_interaction"": 0.0018799972410003345, ""right_interaction"": 4.293672100175172e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.110559608406523e-07}",True,False,L11_R00|L11_R11|padding
train__c36__user17__4-1-3,36,Walk,36,Walk,0.9986844514752821,36,Walk,0.9987992470081128,retained_correct,"{""global_context"": 0.9423973219735282, ""left_interaction"": 0.018455388290541514, ""right_interaction"": 0.0391474153314318, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.1157881795781056e-09}",True,False,L11_R11|padding
train__c36__user17__5-2-1,36,Walk,36,Walk,0.9991238860206925,36,Walk,0.9992600220858309,retained_correct,"{""global_context"": 0.8371406555175781, ""left_interaction"": 0.05702279806137085, ""right_interaction"": 0.1005744457244873, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.005262124165892601}",True,False,L00_R00|L10_R10|L11_R11|padding
train__c36__user17__5-2-2,36,Walk,36,Walk,0.9988436163191741,36,Walk,0.999047538706136,retained_correct,"{""global_context"": 0.7617158889770508, ""left_interaction"": 0.17437532742818196, ""right_interaction"": 0.06390881935755412, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L00_R10|L10_R10|L11_R10|L11_R11|padding
train__c36__user17__5-2-3,36,Walk,36,Walk,0.999020278520459,36,Walk,0.9991250297013053,retained_correct,"{""global_context"": 0.6501831641564002, ""left_interaction"": 0.07622834810843834, ""right_interaction"": 0.2011260802929218, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.07246234325262216}",True,False,L00_R00|L00_R10|L10_R10|L10_R11|L11_R11|padding
train__c36__user17__6-1-1,36,Walk,36,Walk,0.998023284362886,36,Walk,0.9981603142569418,retained_correct,"{""global_context"": 0.9674987086543331, ""left_interaction"": 0.022953750910582365, ""right_interaction"": 0.009006621109114753, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0005408794170728436}",True,False,L11_R11|padding
train__c36__user17__6-1-2,36,Walk,36,Walk,0.9986550870777978,36,Walk,0.9987706918067902,retained_correct,"{""global_context"": 0.8931905882699149, ""left_interaction"": 0.010767696159226554, ""right_interaction"": 0.09604142393384661, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.5350321461051604e-07}",True,False,L11_R11|padding
train__c36__user17__6-1-3,36,Walk,36,Walk,0.9980075148667367,36,Walk,0.9982137765582457,retained_correct,"{""global_context"": 0.99047513441606, ""left_interaction"": 0.003035258501768112, ""right_interaction"": 0.006222440437837081, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0002671679989858107}",True,False,L11_R11|padding
train__c36__user23__2-2-1,36,Walk,36,Walk,0.9978877989837102,36,Walk,0.9979807079218495,retained_correct,"{""global_context"": 0.24821456995877353, ""left_interaction"": 0.3719162507490678, ""right_interaction"": 0.31859588623046875, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.06127331473610618}",True,False,L11_R10|L11_R11|padding
train__c36__user23__2-2-2,36,Walk,36,Walk,0.9971210051086162,36,Walk,0.9969153832255682,retained_correct,"{""global_context"": 0.39086549932306464, ""left_interaction"": 0.21292244304310193, ""right_interaction"": 0.38227514787153766, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.013936963948336515}",True,False,L01_R11|L11_R11|padding
train__c36__user23__2-2-3,36,Walk,36,Walk,0.9791219204095963,36,Walk,0.9817093659289634,retained_correct,"{""global_context"": 0.5908811742609198, ""left_interaction"": 0.1702071103182706, ""right_interaction"": 0.23891167207197708, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L01_R11|L11_R11|padding
train__c36__user23__2-3-1,36,Walk,36,Walk,0.9989464617626488,36,Walk,0.9990917750250677,retained_correct,"{""global_context"": 0.8907408033098493, ""left_interaction"": 0.10442931311471122, ""right_interaction"": 0.0048297542546476635, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R00|L10_R10|L10_R11|L11_R11|padding
train__c36__user23__2-3-2,36,Walk,36,Walk,0.9989307546228646,36,Walk,0.9990855233074531,retained_correct,"{""global_context"": 0.6976902825491769, ""left_interaction"": 0.2047115961710612, ""right_interaction"": 0.0975895609174456, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.609229726495132e-06}",True,False,L00_R00|L10_R10|L11_R10|L11_R11|padding
train__c36__user23__2-3-3,36,Walk,36,Walk,0.9986920382908993,36,Walk,0.9988739685428931,retained_correct,"{""global_context"": 0.8402369817097982, ""left_interaction"": 0.04930959145228068, ""right_interaction"": 0.11045340696970622, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R10|L11_R11|padding
train__c36__user23__3-2-1,36,Walk,36,Walk,0.998957410920227,36,Walk,0.9990661667702299,retained_correct,"{""global_context"": 0.9219294048490978, ""left_interaction"": 0.07806538967859178, ""right_interaction"": 5.220660698666636e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R00|L11_R00|L11_R10|L11_R11|padding
train__c36__user23__3-2-2,36,Walk,36,Walk,0.999003394171182,36,Walk,0.9991570285199274,retained_correct,"{""global_context"": 0.7032764174721458, ""left_interaction"": 0.29654370654713025, ""right_interaction"": 0.00017980725335126573, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.2203173764203464e-08}",True,False,L00_R00|L11_R00|L11_R11|padding
train__c36__user23__3-2-3,36,Walk,36,Walk,0.9989903844188495,36,Walk,0.9990577259125069,retained_correct,"{""global_context"": 0.721161024911063, ""left_interaction"": 0.2761794271923247, ""right_interaction"": 0.00265951720731599, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L10_R11|L11_R11|padding
train__c36__user23__4-2-1,36,Walk,36,Walk,0.9988308680890449,36,Walk,0.9989194667838176,retained_correct,"{""global_context"": 0.2799255507332938, ""left_interaction"": 0.19657465389796666, ""right_interaction"": 0.5234997953687396, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R10|L00_R11|L11_R11|padding
train__c36__user23__4-2-2,36,Walk,36,Walk,0.997419225095659,36,Walk,0.9975153850182721,retained_correct,"{""global_context"": 0.6801119645436605, ""left_interaction"": 0.14636796712875366, ""right_interaction"": 0.17352000872294107, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R11|L11_R11|padding
train__c36__user23__4-2-3,36,Walk,36,Walk,0.9932328763360074,36,Walk,0.9943514046985191,retained_correct,"{""global_context"": 0.4002656141916911, ""left_interaction"": 0.1871217687924703, ""right_interaction"": 0.3298415541648865, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08277103801568349}",True,False,L00_R11|L01_R11|L11_R11|padding
train__c36__user23__5-3-1,36,Walk,32,Stand_up,0.8386445137021035,32,Stand_up,0.8416385850974559,unchanged_wrong,"{""global_context"": 0.9698132001436673, ""left_interaction"": 0.03011335088656499, ""right_interaction"": 6.875559651794341e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.694490389038737e-06}",True,False,L11_R11|padding
train__c36__user23__5-3-3,36,Walk,36,Walk,0.9992875365189686,36,Walk,0.9993708229386191,retained_correct,"{""global_context"": 0.7376603484153748, ""left_interaction"": 0.20061762630939484, ""right_interaction"": 0.0013064045924693346, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.060415640473365784}",True,False,L10_R00|L10_R10|L11_R10|L11_R11|padding
train__c36__user23__7-3-1,36,Walk,36,Walk,0.9983963524989787,36,Walk,0.9985344602920871,retained_correct,"{""global_context"": 0.8352969941638765, ""left_interaction"": 0.10955925214858282, ""right_interaction"": 0.05514373665764218, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.7738335282292e-13}",True,False,L00_R00|L11_R00|L11_R11|padding
train__c36__user23__7-3-2,36,Walk,36,Walk,0.9989400637403762,36,Walk,0.9991214334778851,retained_correct,"{""global_context"": 0.7612265673550692, ""left_interaction"": 0.22176252711902966, ""right_interaction"": 0.016993406144055454, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.7554021641527388e-05}",True,False,L10_R00|L11_R00|L11_R01|L11_R11|padding
train__c36__user23__7-3-3,36,Walk,36,Walk,0.9983628404750251,36,Walk,0.998582582684753,retained_correct,"{""global_context"": 0.9032732645670573, ""left_interaction"": 0.09662579827838474, ""right_interaction"": 0.00010080219686238302, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L10_R00|L11_R00|L11_R10|L11_R11|padding
train__c36__user24__1-2-1,36,Walk,36,Walk,0.9974170064194413,36,Walk,0.9976011559910828,retained_correct,"{""global_context"": 0.972536849975586, ""left_interaction"": 0.012492242455482482, ""right_interaction"": 0.014970821142196656, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.0630218791144823e-07}",True,False,L00_R11|L11_R11|padding
train__c36__user24__1-2-2,36,Walk,36,Walk,0.9969716947585922,36,Walk,0.9973135643734813,retained_correct,"{""global_context"": 0.9935287328866812, ""left_interaction"": 2.0980946898746948e-05, ""right_interaction"": 0.0064485583167809704, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.6806163610174106e-06}",True,False,L11_R11|padding
train__c36__user24__1-2-3,36,Walk,36,Walk,0.9973988711385502,36,Walk,0.9976747329545964,retained_correct,"{""global_context"": 0.9974498748779297, ""left_interaction"": 4.196938728758445e-06, ""right_interaction"": 0.002545221894979477, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.004362487350591e-07}",True,False,L11_R11|padding
train__c36__user24__3-2-1,36,Walk,36,Walk,0.994388024253233,36,Walk,0.9945588280516415,retained_correct,"{""global_context"": 0.8017824958352482, ""left_interaction"": 0.19460728589226217, ""right_interaction"": 0.003605437191093669, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.7791378593127075e-06}",True,False,L00_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user24__3-2-2,36,Walk,36,Walk,0.998830521703315,36,Walk,0.9988868280775974,retained_correct,"{""global_context"": 0.7064723332722982, ""left_interaction"": 0.2935209592183431, ""right_interaction"": 6.7085158661939205e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L11_R00|L11_R11|padding
train__c36__user24__3-2-3,36,Walk,36,Walk,0.9983961591217215,36,Walk,0.9984881029888932,retained_correct,"{""global_context"": 0.9287232081095378, ""left_interaction"": 0.07119818528493245, ""right_interaction"": 7.852421452601751e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c36__user24__4-2-1,36,Walk,36,Walk,0.9989775546167041,36,Walk,0.9990930302835472,retained_correct,"{""global_context"": 0.6576661666234335, ""left_interaction"": 0.2966000239054362, ""right_interaction"": 0.045733789602915444, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L10_R10|L10_R11|L11_R10|L11_R11|padding
train__c36__user24__4-2-2,36,Walk,36,Walk,0.9988910428491271,36,Walk,0.998914498083208,retained_correct,"{""global_context"": 0.609599515011436, ""left_interaction"": 0.3903539055272153, ""right_interaction"": 4.655236721430954e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R10|L10_R10|L10_R11|L11_R10|L11_R11|padding
train__c36__user24__4-2-3,36,Walk,36,Walk,0.9989176785934758,36,Walk,0.9989581332060152,retained_correct,"{""global_context"": 0.5137809865614947, ""left_interaction"": 0.34577397739186005, ""right_interaction"": 0.05266985472510843, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08777530053082634}",True,False,L00_R10|L11_R11|padding
train__c36__user24__5-1-1,36,Walk,36,Walk,0.9983258323740752,36,Walk,0.9984016524116801,retained_correct,"{""global_context"": 0.923116552418676, ""left_interaction"": 0.06116080284118652, ""right_interaction"": 0.0004076882875685034, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.015314943831542442}",True,False,L00_R11|L10_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user24__5-1-2,36,Walk,36,Walk,0.9984654917568545,36,Walk,0.9985501643749196,retained_correct,"{""global_context"": 0.7970893294722946, ""left_interaction"": 0.17415327495998806, ""right_interaction"": 0.02830542899944164, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0004519474244228116}",True,False,L00_R11|L10_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user24__5-1-3,36,Walk,36,Walk,0.9988879916361559,36,Walk,0.9989424585911804,retained_correct,"{""global_context"": 0.8818487167358399, ""left_interaction"": 0.11002241373062134, ""right_interaction"": 0.008128352463245392, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.665429853252135e-07}",True,False,L00_R11|L10_R11|L11_R00|L11_R11|padding
train__c36__user24__5-3-1,36,Walk,36,Walk,0.9970816804991224,36,Walk,0.9972009461542343,retained_correct,"{""global_context"": 0.7838022525493915, ""left_interaction"": 0.17458521402799165, ""right_interaction"": 0.0030544340037382566, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03855813008088332}",True,False,L10_R11|L11_R00|L11_R10|L11_R11|padding
train__c36__user24__5-3-2,36,Walk,36,Walk,0.9980388381990277,36,Walk,0.9981395603870461,retained_correct,"{""global_context"": 0.8209722836812338, ""left_interaction"": 0.10171128312746684, ""right_interaction"": 0.07727407415707906, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.2395113268867135e-05}",True,False,L00_R11|L10_R11|L11_R00|L11_R11|padding
train__c36__user24__5-3-3,36,Walk,36,Walk,0.9989100620491459,36,Walk,0.9989610051743377,retained_correct,"{""global_context"": 0.7327317689594469, ""left_interaction"": 0.17878764554073936, ""right_interaction"": 0.06298550806547466, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02549505861181962}",True,False,L00_R11|L10_R11|L11_R10|L11_R11|padding
train__c36__user24__6-2-1,36,Walk,36,Walk,0.9918266494509818,36,Walk,0.9921357069508889,retained_correct,"{""global_context"": 0.47428470187717015, ""left_interaction"": 0.37208869722154403, ""right_interaction"": 0.12079879972669813, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03282776474952698}",True,False,L11_R00|L11_R01|L11_R10|L11_R11|padding
train__c36__user24__6-2-2,36,Walk,36,Walk,0.9987898504927021,36,Walk,0.9989265062283323,retained_correct,"{""global_context"": 0.009042959660291672, ""left_interaction"": 0.5009275674819946, ""right_interaction"": 0.15886140863100687, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.3311680555343628}",True,False,L11_R11|padding
train__c36__user24__6-2-3,36,Walk,36,Walk,0.9978507966097814,36,Walk,0.9981122764849711,retained_correct,"{""global_context"": 0.3303414583206177, ""left_interaction"": 0.006382323801517487, ""right_interaction"": 0.0028256004055341086, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.6604506572087606}",True,False,L11_R11|padding
train__c36__user24__7-2-1,36,Walk,36,Walk,0.9957556166265662,36,Walk,0.9959175375431646,retained_correct,"{""global_context"": 0.8066032550953053, ""left_interaction"": 0.19328408771091038, ""right_interaction"": 6.59950137897222e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.652907416500427e-05}",True,False,L11_R00|L11_R11|padding
train__c36__user24__7-2-2,36,Walk,36,Walk,0.9985749988488617,36,Walk,0.9986410319657539,retained_correct,"{""global_context"": 0.7437076038784451, ""left_interaction"": 0.13392909367879233, ""right_interaction"": 0.11648281415303548, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.005880568590429094}",True,False,L00_R11|L11_R00|L11_R11|padding
train__c36__user24__7-2-3,36,Walk,36,Walk,0.9987663492489391,36,Walk,0.9988467300613688,retained_correct,"{""global_context"": 0.7728895707563921, ""left_interaction"": 0.1420423225923018, ""right_interaction"": 0.0539389198476618, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.031129238280383022}",True,False,L00_R11|L11_R10|L11_R11|padding
train__c36__user4__1-2-1,36,Walk,36,Walk,0.9988283012534912,36,Walk,0.9989938122631026,retained_correct,"{""global_context"": 0.8199385915483747, ""left_interaction"": 0.08061679771968297, ""right_interaction"": 0.0637328028678894, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0357117908341544}",True,False,L00_R00|L00_R01|L00_R10|L10_R10|L11_R11|padding
train__c36__user4__1-2-2,36,Walk,36,Walk,0.9988862375989445,36,Walk,0.9990891289253585,retained_correct,"{""global_context"": 0.8649341409856622, ""left_interaction"": 0.0914882638237693, ""right_interaction"": 0.013502867384390398, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03007466955618425}",True,False,L00_R00|L10_R00|L10_R10|L11_R00|L11_R11|padding
train__c36__user4__1-2-3,36,Walk,36,Walk,0.998913519211195,36,Walk,0.9991374585061373,retained_correct,"{""global_context"": 0.7701639533042908, ""left_interaction"": 0.1520005166530609, ""right_interaction"": 0.07783550769090652, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L00_R10|L00_R11|L10_R10|L10_R11|L11_R11|padding
train__c36__user4__2-2-1,36,Walk,36,Walk,0.998955206244481,36,Walk,0.9991727769250928,retained_correct,"{""global_context"": 0.8791123117719378, ""left_interaction"": 0.1177354369844709, ""right_interaction"": 0.0029975934220211847, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00015460964225764786}",True,False,L00_R00|L00_R10|L10_R00|L10_R10|L10_R11|L11_R10|L11_R11|padding
