sample_id,class_id,action_name,original_frame_count,sampled_indices,used_padding,temporal_valid_count,full_trial_start_covered,full_trial_end_covered,center24_coverage_ratio,full48_coverage_ratio,attention_peak_position,attention_peak_sampled_frame,attention_entropy,attention_distribution,dilation_1_activation_norm,dilation_2_activation_norm,dilation_4_activation_norm,dilation_8_activation_norm,dilation_16_activation_norm
train__c30__user4__3-2-2,30,Do_jumping_jacks,11,0 1 2 3 4 5 6 7 8 9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,11,True,True,1.0,1.0,4,4,0.28976202,"[8.547920632381384e-44, 2.46231790512752e-09, 1.4453447647611029e-06, 1.1402793639869735e-11, 0.9159553050994873, 6.244485705836312e-16, 0.08387625217437744, 0.00016705911548342556, 6.010719356444258e-23, 1.942602471298547e-14, 6.417668621975322e-29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.349321,1.7796289,1.9063382,2.0815592,2.2510822
train__c30__user4__3-2-3,30,Do_jumping_jacks,29,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,29,True,True,0.8275862068965517,1.0,12,12,0.10574311,"[0.0, 1.1548406050629656e-18, 6.009299308207247e-25, 0.000740030431188643, 9.976301113201946e-18, 1.532220010506288e-21, 1.4175126215460666e-32, 6.56030351570136e-13, 1.0339569069852692e-26, 1.904010331034e-18, 9.083525078073463e-18, 3.684394323499873e-05, 0.9789063930511475, 4.588156002837334e-27, 6.06917631610385e-24, 0.0, 7.0786591925368134e-40, 9.363593823481677e-37, 1.7886523431928143e-18, 1.2430543261388038e-09, 3.011645333117485e-08, 5.001319670905335e-12, 0.020316552370786667, 1.1142667899477487e-09, 1.0861687937957498e-10, 1.48238370911713e-07, 5.758274400442671e-23, 6.6098661989223385e-28, 2.728217289659611e-29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.3540425,2.629952,2.6373827,2.746832,2.9147038
train__c31__user17__3-1-1,31,Do_stretching_exercises,20,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,20,True,True,1.0,1.0,12,12,0.08093852,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.1728910383763497e-29, 0.0010840684408321977, 1.23582932861526e-15, 5.059733231490159e-32, 4.278676057106064e-30, 1.4672457693265528e-10, 1.9757340295051273e-12, 0.9855709075927734, 1.3400621723391737e-09, 5.240713406236636e-19, 2.353667821328388e-17, 2.0442660115804756e-06, 0.0003411172656342387, 8.619647218210957e-09, 0.013001907616853714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.040281,2.4819045,2.5981665,2.7689023,2.9129028
train__c31__user17__3-1-2,31,Do_stretching_exercises,26,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,26,True,True,0.9230769230769232,1.0,3,3,0.005721899,"[1.8491109251422833e-12, 8.230119841572784e-19, 1.4632222788093578e-23, 0.9993090629577637, 3.5037179824115583e-09, 5.615806417439383e-15, 1.784699605710937e-14, 3.6575953651307617e-22, 5.583830923680533e-14, 2.5457371412425064e-16, 1.4925271550846593e-21, 6.833287341512277e-22, 1.5492049434418167e-33, 1.8946812329892622e-19, 2.529007678349514e-34, 1.8686978795105834e-33, 0.0, 3.159680094245897e-21, 5.005313858156245e-14, 3.0276919730002823e-19, 3.601919900120265e-07, 1.4422584576411846e-15, 5.237633590726709e-11, 2.0235375874921857e-10, 2.9134420316399194e-15, 0.0006905411719344556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.687991,2.0017986,2.0945618,2.377629,2.6413064
train__c31__user17__3-1-3,31,Do_stretching_exercises,28,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,28,True,True,0.8571428571428571,1.0,5,5,0.055899996,"[1.944917086818807e-25, 4.50438167667877e-12, 0.0011789182899519801, 0.006891042459756136, 9.300869407979917e-09, 0.991255521774292, 2.5260065742275443e-27, 6.03677698107763e-13, 4.001498814804916e-20, 1.3124491287665348e-30, 3.650029345448208e-34, 1.4101382816988917e-07, 2.3116872398531996e-06, 5.949547190232106e-32, 7.685314391714866e-18, 0.0006717274081893265, 2.533559495532245e-07, 1.0017429552533486e-08, 1.0893587237298482e-22, 1.4293720876242416e-34, 0.0, 1.7097131860648411e-38, 0.0, 1.1210387714598537e-44, 2.7469047684659326e-28, 2.580478180475383e-28, 2.1245718731911164e-35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9151692,2.243735,2.3401973,2.6153538,2.9362762
train__c31__user17__4-1-1,31,Do_stretching_exercises,24,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,24,True,True,1.0,1.0,14,14,0.6271023,"[2.8905647653232336e-08, 4.520254837103721e-09, 1.4946698719496306e-17, 2.9062858482745167e-24, 5.377760381204748e-36, 2.5441008022340995e-39, 3.5032461608120427e-44, 0.0, 1.3773362605848627e-41, 4.272084425514054e-34, 2.083096889426983e-11, 1.3527427654480562e-05, 1.9036664298255346e-06, 0.00030310952570289373, 0.703690767288208, 0.002170785330235958, 7.312857633223757e-05, 0.0003329007013235241, 4.986935527995229e-05, 1.1937913768633734e-05, 0.2933419346809387, 1.0739751132859965e-07, 1.0052730431198142e-05, 2.3359347789408957e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.315558,1.699031,1.9275248,2.2963476,2.4751668
train__c31__user17__4-1-2,31,Do_stretching_exercises,30,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,30,True,True,0.8,1.0,0,0,1.0093486,"[0.6445642709732056, 0.22982648015022278, 0.01639046147465706, 0.05048617348074913, 0.05810922756791115, 0.0005608507199212909, 4.7498815547442064e-05, 3.053885961890046e-07, 4.165400824263088e-08, 6.22676965544855e-10, 1.7358789405896857e-10, 1.8483852670669876e-08, 1.4261731848819181e-05, 1.9717370491889596e-07, 2.482050565077998e-09, 1.3973362397723399e-11, 2.3373050617785045e-19, 2.2043158062735487e-32, 3.2440980853306553e-34, 9.796326986167014e-36, 5.148370557929378e-41, 2.9582345528232286e-37, 1.909979896223669e-37, 5.8232976318176336e-27, 4.053096548114255e-21, 1.0772017957344385e-27, 8.765436657387666e-22, 9.855919520188744e-15, 1.0384120646689254e-11, 1.795286976857824e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3843002,1.6934338,1.9365636,2.345674,2.670148
train__c31__user17__4-1-3,31,Do_stretching_exercises,21,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,21,True,True,1.0,1.0,0,0,0.020174846,"[0.9970802664756775, 2.28922112910368e-06, 2.6143725335714407e-06, 9.05404522200115e-06, 9.313486397030668e-13, 4.846280717174523e-06, 7.744334652670659e-06, 6.068133495684691e-11, 1.2085278386048793e-20, 7.826367618639389e-27, 0.0, 5.253467942753739e-42, 5.1776131825230605e-34, 1.129516741097715e-15, 8.402631479498268e-09, 6.388310991312096e-10, 1.2345735100893762e-08, 2.6937774233459777e-10, 7.723457290387259e-11, 0.0028894939459860325, 3.686855961859692e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2381328,1.5945723,1.8409293,2.2395067,2.4407148
train__c31__user23__6-1-1,31,Do_stretching_exercises,46,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 -1 -1,True,46,True,True,0.5217391304347826,1.0,11,11,1.0264574,"[0.00012094273552065715, 8.312264253618196e-05, 8.312264253618196e-05, 5.712930578738451e-05, 4.449234620551579e-05, 0.0006336946389637887, 6.89110966050066e-05, 0.0043987128883600235, 0.0068128593266010284, 0.012336495332419872, 0.0017225607298314571, 0.5412124395370483, 0.018519271165132523, 3.0579114536521956e-05, 1.836418505263282e-06, 1.0258149885089551e-08, 9.84444747942348e-10, 4.7504659927977144e-11, 1.6046443818140688e-07, 8.761062417761423e-06, 2.0370080164866522e-05, 7.039711363177048e-06, 1.9135919501422904e-05, 0.002840022323653102, 0.0009512883261777461, 1.109170355562128e-08, 3.795372627291016e-10, 5.961977649349137e-07, 3.330333564477428e-09, 2.7567907636694144e-06, 0.02611635811626911, 6.382835238127882e-08, 7.505022381337767e-09, 2.804422027935516e-09, 4.545179308479419e-06, 1.270168252063503e-29, 1.0032743777808517e-26, 0.0, 9.326103281637188e-06, 1.9135919501422904e-05, 0.38377708196640015, 9.718021465232596e-05, 4.96656888128636e-27, 5.264701031118181e-29, 0.0, 2.7165838276109125e-39, 0.0, 0.0]",2.2743878,2.479341,2.7937064,3.144382,3.310605
train__c31__user23__6-1-2,31,Do_stretching_exercises,41,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 -1 -1 -1 -1 -1 -1 -1,True,41,True,True,0.5853658536585366,1.0,35,35,0.64695096,"[1.833592652282514e-18, 4.256818286535111e-15, 0.0, 1.7085648096326622e-07, 4.0351408319288156e-20, 2.5032326837467585e-26, 0.0, 4.85273756229533e-27, 2.1174211273233823e-09, 2.7504948125076864e-23, 2.9072706058345063e-18, 5.768004761046074e-34, 5.248627854396242e-25, 1.0870432707153336e-40, 0.0, 6.816692121793672e-14, 2.2737249510282006e-16, 7.593131678973464e-11, 1.0353820951441157e-26, 1.1859790447488194e-06, 4.482580528986091e-09, 5.042910925112665e-05, 0.0006338539533317089, 0.011959947645664215, 0.001428412040695548, 0.0018923383904621005, 0.0009515275014564395, 0.00016026337107177824, 0.025319207459688187, 1.9140732547384687e-05, 0.008480872958898544, 7.900323453213787e-07, 0.00023318183957599103, 0.0020143836736679077, 0.032510507851839066, 0.86507248878479, 0.0037633643951267004, 0.04174431413412094, 0.0037633643951267004, 9.735108363884137e-08, 3.2102978053671904e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.059363,2.2377887,2.5435507,2.8755994,2.9690146
train__c31__user23__6-1-3,31,Do_stretching_exercises,32,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,32,True,True,0.75,1.0,14,14,0.5036836,"[5.004437844036147e-05, 4.850467303185724e-05, 0.01205560751259327, 0.0008464365964755416, 5.141630481375614e-07, 1.9627183434067774e-08, 0.010639036074280739, 1.481537470482408e-08, 0.006061939988285303, 2.867771399905905e-06, 2.344132443710123e-09, 0.0009895844850689173, 0.01132519543170929, 0.03952881693840027, 0.8996716737747192, 0.015479706227779388, 6.8897891836172676e-09, 2.6867589750234622e-11, 2.5013458339933096e-19, 1.0829893602713792e-17, 3.089672119990513e-17, 1.0097177000761848e-12, 3.065170285784141e-18, 8.878638102505221e-11, 3.8370351830963045e-05, 1.3260439118312206e-05, 1.8048820038529811e-07, 7.220436692989551e-09, 4.740995871712825e-14, 0.0032447227276861668, 2.8233107514097355e-06, 7.840050670893106e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9784018,2.1074495,2.4145546,2.8187394,2.9039154
train__c31__user23__7-3-1,31,Do_stretching_exercises,26,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,26,True,True,0.9230769230769232,1.0,15,15,5.6925728e-05,"[1.3224409537643237e-38, 0.0, 0.0, 0.0, 0.0, 0.0, 2.802596928649634e-45, 2.7446392241651597e-40, 2.950764623073483e-39, 1.401298464324817e-45, 1.723597111119525e-43, 0.0, 0.0, 0.0, 4.4229600007491676e-36, 0.9999957084655762, 4.2559531721053645e-06, 3.4280177764100183e-16, 5.599428256133909e-13, 7.38250114704722e-19, 1.986973134353042e-19, 8.75647314449385e-27, 5.112245594712764e-34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.2457569,3.2743647,3.183206,3.2171195,3.2587056
train__c31__user23__7-3-2,31,Do_stretching_exercises,28,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,28,True,True,0.8571428571428571,1.0,5,5,7.589018e-05,"[0.0, 0.0, 2.1081573431240243e-28, 2.6196978583074137e-25, 1.311331675011581e-16, 0.999994158744812, 4.7837207878166226e-21, 5.794510343548609e-06, 6.058182773591878e-35, 6.766468281228828e-27, 1.1589893811240136e-19, 8.883517033098087e-09, 1.1328177343722834e-15, 4.934037622916776e-10, 6.960273298029805e-21, 1.693425160406117e-17, 3.4862434931153155e-34, 3.0719715789530605e-31, 3.884399343108393e-42, 4.972859472306199e-36, 3.4275760437385026e-42, 7.844554345127741e-31, 2.802596928649634e-45, 0.0, 0.0, 3.742427571323089e-30, 2.020094051972172e-26, 2.4330333606474136e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.5598443,2.74798,2.7190905,2.8593917,3.0865965
train__c31__user23__7-3-3,31,Do_stretching_exercises,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,25,True,True,0.96,1.0,3,3,3.1655814e-05,"[2.0134526447555e-35, 6.916535990612431e-24, 2.1336522740970878e-26, 0.9999977350234985, 2.2608760446019005e-06, 2.311231622134137e-40, 7.286752014489049e-44, 1.522123322463528e-38, 2.900653741573719e-36, 6.080099960468315e-37, 3.95876007972222e-33, 1.6364369071579071e-37, 3.4883383548222274e-30, 9.510877152839496e-36, 1.741977887024135e-37, 1.0009311438377739e-33, 4.9416103708167155e-39, 2.954296836173034e-31, 2.0213080162141509e-22, 1.2775058361574046e-21, 9.050846651227561e-41, 0.0, 0.0, 3.3627940157327663e-40, 2.1368663683033095e-29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.728376,2.8355863,2.7579966,2.8485541,3.0547383
train__c31__user24__3-2-1,31,Do_stretching_exercises,54,0 1 2 3 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 50 51 52 53,False,48,True,True,0.4444444444444444,1.0,34,38,0.13874699,"[4.110428785403986e-41, 6.891929991026795e-33, 5.753195861846278e-26, 1.3004116669460353e-31, 9.09178687891199e-09, 1.4162271355644407e-09, 4.8664827723143844e-09, 3.948162371475952e-23, 6.228044367162511e-05, 1.168832631367025e-26, 3.1195257327178358e-31, 0.0, 0.0, 6.689950433128578e-36, 6.891929991026795e-33, 2.8030118052075345e-15, 1.8465800036528647e-24, 4.392619609664603e-28, 0.030965587124228477, 1.9270793393780462e-26, 6.3624266685377715e-19, 6.318650126113535e-26, 1.2278553174205342e-10, 5.679312225863983e-21, 1.4873170250950807e-08, 1.2044660380183814e-08, 5.5427149279812724e-14, 4.215468841890598e-29, 1.9057659114817512e-43, 1.401298464324817e-45, 1.0361598141358303e-35, 1.1590444828768804e-30, 1.0393430709897168e-41, 3.053675526600026e-30, 0.9689721465110779, 8.675659717987712e-35, 3.465479671104986e-33, 1.2740861317361851e-11, 8.11078346819134e-15, 9.086359594422111e-13, 3.14489224922994e-16, 8.144959858479017e-13, 1.4541833051099858e-15, 3.703376459692269e-20, 6.950132881112491e-29, 2.2891750722017873e-37, 4.8316160924729755e-31, 6.425823548442637e-18]",3.2021112,3.3681905,3.306291,3.3735085,3.515094
train__c31__user24__3-2-2,31,Do_stretching_exercises,16,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,16,True,True,1.0,1.0,5,5,0.05180001,"[0.009090369567275047, 3.748731392660114e-23, 1.1412237821417648e-09, 4.439726893139343e-28, 1.4861976751490147e-06, 0.990908145904541, 1.805678107036357e-10, 1.7412412090623115e-31, 1.1388553061300125e-36, 0.0, 0.0, 0.0, 0.0, 2.2634760005971893e-14, 1.2916324348980796e-17, 2.129541910868165e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7933335,2.1301544,2.2045999,2.4509356,2.5681005
train__c31__user24__3-2-3,31,Do_stretching_exercises,34,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,34,True,True,0.7058823529411765,1.0,27,27,0.6228206,"[9.803004762110046e-13, 0.30541813373565674, 0.0007317958516068757, 1.7009445241189525e-10, 8.800595030215744e-16, 2.1200486570276122e-13, 6.136472067775992e-24, 1.8403039971374634e-32, 1.9263229599533963e-40, 3.27185232378726e-37, 0.0, 1.7288055661628862e-32, 0.0, 5.169035517593164e-35, 0.0, 0.0, 5.612610101668129e-33, 4.6390298275043115e-27, 5.204847822900865e-28, 6.8849314617361095e-25, 9.107332255371819e-22, 2.542706279903828e-12, 3.273725042163278e-07, 6.561642749147722e-07, 7.232600296447345e-09, 2.95135258454593e-08, 1.1892395434306285e-13, 0.6936686038970947, 1.3753950156569772e-07, 0.00018034412642009556, 1.8658924008414846e-18, 7.0312132953778955e-15, 2.5320369444799956e-14, 2.9682534208319566e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.7444625,3.0181956,3.0272546,3.1861792,3.2925656
train__c31__user4__3-2-1,31,Do_stretching_exercises,51,0 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50,False,48,True,True,0.4705882352941176,1.0,24,26,1.88393e-10,"[4.668804184483496e-40, 1.5003190809432025e-30, 1.2611686178923354e-44, 0.0, 0.0, 2.14398665041697e-43, 4.0319803201521005e-28, 3.179970757931434e-22, 2.1980753998762234e-23, 2.78700539843237e-29, 0.0, 0.0, 0.0, 1.6762483321168586e-33, 0.0, 4.2027267100552043e-38, 0.0, 5.8683212751393965e-39, 1.8255812591716651e-37, 4.919356589490668e-30, 2.6386508322047907e-16, 1.2234968730103721e-16, 7.318432318492718e-12, 2.9551486634133003e-16, 1.0, 1.827740002032844e-16, 9.659772180002404e-17, 5.799881019995807e-26, 1.1132654117220728e-27, 3.06553762817327e-32, 5.709269409267961e-17, 3.5764052050176596e-20, 5.601193655981895e-24, 1.726856684691299e-30, 2.1737915975289525e-32, 7.320708717630236e-23, 1.1587763097379776e-17, 6.5992853908465385e-18, 2.5883875053619824e-14, 0.0, 0.0, 0.0, 0.0, 2.802596928649634e-45, 1.4558968217801668e-22, 0.0, 0.0, 5.605193857299268e-44]",2.7444422,3.000963,3.0296102,3.2337117,3.4242485
train__c31__user4__3-2-2,31,Do_stretching_exercises,11,0 1 2 3 4 5 6 7 8 9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,11,True,True,1.0,1.0,1,1,5.1282306e-17,"[2.996313418487809e-28, 1.0, 1.855968508237533e-18, 0.0, 8.809393116735145e-39, 5.68777237580193e-39, 7.342781246671332e-29, 0.0, 0.0, 0.0, 2.6602109916895895e-40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8069966,2.2500896,2.3565795,2.5540605,2.6877043
train__c31__user4__3-2-3,31,Do_stretching_exercises,32,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,32,True,True,0.75,1.0,30,30,0.21121684,"[0.0, 0.0, 1.5306894302346811e-24, 5.600770830215559e-35, 2.5236802234180475e-24, 9.404880155731267e-30, 3.2766690294221135e-15, 1.3068922333214772e-10, 5.490802612643996e-37, 5.394188568041969e-12, 7.350817668339005e-06, 3.207501674202043e-14, 2.5047572904668414e-09, 3.0791031475252393e-26, 4.5766782307407636e-27, 1.6367853337208236e-33, 1.5376173242075937e-33, 5.704349083862446e-30, 5.790575485775662e-08, 2.2771773728891276e-06, 4.0717468459405826e-12, 7.446447625181207e-11, 3.553606281722237e-21, 4.2428574542618946e-11, 9.74128057232991e-17, 1.5133080989782347e-22, 1.9431260944904862e-22, 1.1148305662208647e-15, 0.0361982025206089, 0.00995419267565012, 0.9538379311561584, 2.5100288070234456e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9561945,2.3254611,2.3840895,2.5100024,2.6994004
train__c32__user17__4-1-1,32,Stand_up,11,0 1 2 3 4 5 6 7 8 9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,11,True,True,1.0,1.0,4,4,0.49195153,"[5.4364547395380214e-05, 2.7766693165176548e-05, 0.00013455355656333268, 0.0001432315184501931, 0.8230006694793701, 0.000905251014046371, 0.1725103110074997, 0.0031596366316080093, 5.027898805565201e-05, 1.3961972399556544e-05, 2.6888311022155165e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0610614,1.273988,1.6956388,2.0900023,2.2157092
train__c32__user17__4-1-2,32,Stand_up,11,0 1 2 3 4 5 6 7 8 9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,11,True,True,1.0,1.0,1,1,0.40509906,"[0.03439807891845703, 0.9152988791465759, 0.004373224917799234, 0.008043590933084488, 0.03181302174925804, 4.423454083735123e-05, 0.0019711668137460947, 0.0038593574427068233, 2.206943099736236e-05, 0.0001749509829096496, 1.5616702739862376e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0563892,1.276199,1.7013888,2.0927896,2.2202482
