sample_id,class_id,action_name,user_id,frame_key,people_count,selected_candidate,best_rmse,second_rmse,relative_margin,confident_10pct,confident_20pct,selected_is_json_first,valid_common_joints,candidate_rmses,skeleton_path,ir_path
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-09.716_00000148,2,0,0.34241849514038675,0.7794810299077279,0.560709649109843,True,True,True,7,0.34241850|0.77948103,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-09.716_00000148.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-09.716_00000148.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-09.816_00000149,2,0,0.36888931719118706,0.7183426575426697,0.48647165344030124,True,True,True,8,0.36888932|0.71834266,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-09.816_00000149.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-09.816_00000149.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-09.916_00000150,2,1,0.2904632673249108,0.7628532182839581,0.6192409491588575,True,True,False,8,0.76285322|0.29046327,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-09.916_00000150.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-09.916_00000150.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-10.016_00000151,2,1,0.20503509182083085,0.7333019823101676,0.7203947394565936,True,True,False,8,0.73330198|0.20503509,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-10.016_00000151.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-10.016_00000151.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-10.116_00000152,2,1,0.3736927047209045,0.785197953493339,0.5240783511236258,True,True,False,8,0.78519795|0.37369270,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-10.116_00000152.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-10.116_00000152.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-10.216_00000153,2,0,0.27371686409622487,0.7472088185356424,0.6336808970849045,True,True,True,6,0.27371686|0.74720882,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-10.216_00000153.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-10.216_00000153.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-10.316_00000154,2,0,0.5871755925589933,1.078681195900664,0.4556541869919956,True,True,True,8,0.58717559|1.07868120,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-10.316_00000154.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-10.316_00000154.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-10.416_00000155,2,1,0.7472543275311037,1.1613131915596868,0.35654366715019115,True,True,False,8,1.16131319|0.74725433,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-10.416_00000155.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-10.416_00000155.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-10.516_00000156,2,0,0.6546947627338564,1.036695065770099,0.368478943952991,True,True,True,8,0.65469476|1.03669507,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-10.516_00000156.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-10.516_00000156.png
train__c05__user9__1-1-2,5,Put_on_clothes,user9,2025-05-31_18-28-10.616_00000157,2,0,0.26500442555603604,0.8032082622969184,0.6700676051336819,True,True,True,8,0.26500443|0.80320826,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-2\predictions\Color_2025-05-31_18-28-10.616_00000157.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-2\IR_2025-05-31_18-28-10.616_00000157.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-48.716_00000168,2,0,0.1574134775850208,0.5112448182659635,0.6920976566199053,True,True,True,8,0.15741348|0.51124482,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-48.716_00000168.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-48.716_00000168.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-48.816_00000169,3,0,0.1266862384308212,0.3607042279444586,0.6487808331142478,True,True,True,6,0.12668624|0.48788425|0.36070423,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-48.816_00000169.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-48.816_00000169.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-48.916_00000170,3,0,0.13676964239949851,0.336956975086933,0.5941035428507966,True,True,True,6,0.13676964|0.39341434|0.33695698,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-48.916_00000170.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-48.916_00000170.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-49.016_00000171,3,0,0.17763017594698594,0.5280266510702275,0.663596192375977,True,True,True,6,0.17763018|0.52802665|0.65494141,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-49.016_00000171.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-49.016_00000171.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-49.116_00000172,2,0,0.20419950158430766,0.8356146046463977,0.7556295684052606,True,True,True,6,0.20419950|0.83561460,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-49.116_00000172.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-49.116_00000172.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-49.416_00000175,2,0,0.5121104808520507,0.9503973800831997,0.46116172920508314,True,True,True,8,0.51211048|0.95039738,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-49.416_00000175.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-49.416_00000175.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-50.216_00000183,2,0,0.3353240748748433,0.8123544105580726,0.5872194814028501,True,True,True,7,0.33532407|0.81235441,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-50.216_00000183.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-50.216_00000183.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-50.416_00000185,3,1,0.20452688315130862,0.4576902258972761,0.5531325084551563,True,True,False,8,0.78737419|0.20452688|0.45769023,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-50.416_00000185.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-50.416_00000185.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-50.516_00000186,3,2,0.21837607563063946,0.3057502788716596,0.2857698235418322,True,True,False,8,0.84392496|0.30575028|0.21837608,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-50.516_00000186.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-50.516_00000186.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-50.616_00000187,3,0,0.20993393403916363,0.45620666593882475,0.5398271228520041,True,True,True,8,0.20993393|0.77226119|0.45620667,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-50.616_00000187.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-50.616_00000187.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-50.716_00000188,2,0,0.2671435747667018,0.7972444051526723,0.6649163380261742,True,True,True,8,0.26714357|0.79724441,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-50.716_00000188.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-50.716_00000188.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-50.816_00000189,2,0,0.27650097641146676,0.866991082478901,0.6810797919386955,True,True,True,7,0.27650098|0.86699108,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-50.816_00000189.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-50.816_00000189.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-50.916_00000190,3,0,0.2344159791390966,0.3376117376308381,0.30566401279738986,True,True,True,8,0.23441598|0.81198965|0.33761174,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-50.916_00000190.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-50.916_00000190.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.016_00000191,2,1,0.2290595088099109,0.8087034269726748,0.7167570939233197,True,True,False,8,0.80870343|0.22905951,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.016_00000191.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.016_00000191.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.116_00000192,3,2,0.17948916927763564,0.2534362200092083,0.2917777527177681,True,True,False,7,0.88862042|0.25343622|0.17948917,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.116_00000192.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.116_00000192.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.216_00000193,3,2,0.22681941987489038,0.23875103173603812,0.04997512167545007,False,False,False,8,0.23875103|0.85263132|0.22681942,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.216_00000193.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.216_00000193.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.316_00000194,2,0,0.23366014271076258,0.8199084994768767,0.7150168063145534,True,True,True,8,0.23366014|0.81990850,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.316_00000194.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.316_00000194.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.416_00000195,3,0,0.24542786662551377,0.268090734868664,0.08453432101729531,False,False,True,8,0.24542787|0.78033009|0.26809073,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.416_00000195.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.416_00000195.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.516_00000196,2,0,0.27229018910824954,0.7461783652534113,0.6350869955660314,True,True,True,8,0.27229019|0.74617837,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.516_00000196.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.516_00000196.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.616_00000197,2,0,0.297674117537192,0.7120630306816809,0.5819553821629821,True,True,True,8,0.29767412|0.71206303,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.616_00000197.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.616_00000197.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.716_00000198,3,0,0.3405110619592621,0.39637097217316414,0.14092835786546518,True,False,True,7,0.34051106|0.81492780|0.39637097,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.716_00000198.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.716_00000198.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.816_00000199,2,0,0.218037356684015,0.8261737132185775,0.7360877583061883,True,True,True,8,0.21803736|0.82617371,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.816_00000199.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.816_00000199.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-51.916_00000200,2,0,0.20917319792490918,0.7805552080855135,0.7320199830093335,True,True,True,7,0.20917320|0.78055521,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-51.916_00000200.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-51.916_00000200.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.016_00000201,2,0,0.25869359250784507,0.8185460880217684,0.6839596495622549,True,True,True,8,0.25869359|0.81854609,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.016_00000201.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.016_00000201.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.116_00000202,2,0,0.23821631444225327,0.8220195234940161,0.7102060138064503,True,True,True,8,0.23821631|0.82201952,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.116_00000202.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.116_00000202.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.316_00000204,2,0,0.4112009241873431,0.5993585976932451,0.3139317167219516,True,True,True,8,0.41120092|0.59935860,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.316_00000204.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.316_00000204.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.416_00000205,2,0,0.5175716392311328,1.208538533126255,0.5717375780379338,True,True,True,8,0.51757164|1.20853853,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.416_00000205.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.416_00000205.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.516_00000206,2,0,0.665241314371657,1.1393079855732582,0.4161005427896375,True,True,True,8,0.66524131|1.13930799,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.516_00000206.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.516_00000206.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.616_00000207,2,0,0.6470557597793835,1.1022693881340297,0.41297856336666666,True,True,True,8,0.64705576|1.10226939,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.616_00000207.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.616_00000207.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.716_00000208,2,0,0.3406531923905291,0.8537529129433772,0.6009932297436014,True,True,True,8,0.34065319|0.85375291,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.716_00000208.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.716_00000208.png
train__c05__user9__1-1-3,5,Put_on_clothes,user9,2025-05-31_18-29-52.916_00000210,2,0,0.2255247991388576,0.7639796718980825,0.704802617877844,True,True,True,7,0.22552480|0.76397967,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\5_Put_on_clothes\user9\1-1-3\predictions\Color_2025-05-31_18-29-52.916_00000210.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\5_Put_on_clothes\user9\1-1-3\IR_2025-05-31_18-29-52.916_00000210.png
train__c06__user9__3-2-2,6,Drink_water,user9,2025-06-01_14-48-56.716_00000138,2,0,0.13275033950568244,0.20069319839083577,0.33854091434050215,True,True,True,8,0.13275034|0.20069320,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\6_Drink_water\user9\3-2-2\predictions\Color_2025-06-01_14-48-56.716_00000138.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\6_Drink_water\user9\3-2-2\IR_2025-06-01_14-48-56.716_00000138.png
train__c10__user9__3-2-1,10,Stir_drinks,user9,2025-06-01_14-47-42.916_00000140,2,0,0.16180360939859534,0.45936235695819233,0.6477647614183557,True,True,True,8,0.16180361|0.45936236,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\10_Stir_drinks\user9\3-2-1\predictions\Color_2025-06-01_14-47-42.916_00000140.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\10_Stir_drinks\user9\3-2-1\IR_2025-06-01_14-47-42.916_00000140.png
train__c10__user9__3-2-2,10,Stir_drinks,user9,2025-06-01_14-48-53.516_00000106,2,0,0.14294502570749254,0.8430189316987163,0.8304367549380501,True,True,True,8,0.14294503|0.84301893,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\10_Stir_drinks\user9\3-2-2\predictions\Color_2025-06-01_14-48-53.516_00000106.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\10_Stir_drinks\user9\3-2-2\IR_2025-06-01_14-48-53.516_00000106.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-49.816_00000039,2,1,0.1596028231116639,0.16145016514601795,0.011442181137958486,False,False,False,8,0.16145017|0.15960282,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-49.816_00000039.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-49.816_00000039.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-49.916_00000040,2,1,0.17078991669235433,0.17216575988490668,0.007991386867354495,False,False,False,8,0.17216576|0.17078992,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-49.916_00000040.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-49.916_00000040.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-50.016_00000041,2,1,0.14408774878183317,0.14847877666181108,0.02957343789260417,False,False,False,8,0.14847878|0.14408775,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-50.016_00000041.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-50.016_00000041.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-50.116_00000042,2,0,0.1578564255778315,0.16362845024016273,0.03527518994318803,False,False,True,9,0.15785643|0.16362845,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-50.116_00000042.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-50.116_00000042.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-50.216_00000043,2,0,0.16432518184767061,0.17791614864488592,0.07638973134666023,False,False,True,9,0.16432518|0.17791615,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-50.216_00000043.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-50.216_00000043.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-50.316_00000044,2,0,0.15961733012330442,0.17358226409856298,0.08045138740285715,False,False,True,9,0.15961733|0.17358226,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-50.316_00000044.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-50.316_00000044.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-50.416_00000045,2,0,0.15409274462066053,0.15680258799192012,0.017281879119235146,False,False,True,9,0.15409274|0.15680259,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-50.416_00000045.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-50.416_00000045.png
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,2025-05-31_17-18-50.516_00000046,2,1,0.13908078601148954,0.14402053218710056,0.034298902389790345,False,False,False,8,0.14402053|0.13908079,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\17_Tap_the_keyboard\user9\6-1-3\predictions\Color_2025-05-31_17-18-50.516_00000046.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\17_Tap_the_keyboard\user9\6-1-3\IR_2025-05-31_17-18-50.516_00000046.png
